#   Z    A  M_ej/M_sun
   35   92   4.878e-16
   35   93   1.442e-16
   35   94   1.301e-17
   36   72   2.985e-10
   36   73   7.281e-11
   36   74   2.302e-10
   36   75   6.918e-11
   36   76   8.885e-09
   36   77   1.059e-09
   36   78   3.759e-07
   36   79   5.894e-08
   36   80   2.871e-06
   36   81   1.118e-07
   36   82   5.320e-06
   36   83   2.559e-07
   36   84   5.404e-05
   36   85   4.772e-05
   36   86   1.514e-03
   36   87   4.966e-05
   36   88   5.201e-04
   36   89   2.708e-04
   36   90   1.104e-04
   36   91   4.073e-08
   36   92   5.375e-14
   36   93   2.541e-14
   36   94   2.653e-15
   36   95   2.115e-16
   36   96   6.413e-17
   36   97   7.363e-18
   37   75   6.544e-12
   37   76   2.367e-11
   37   77   1.435e-11
   37   78   6.340e-11
   37   79   4.653e-11
   37   80   1.348e-11
   37   81   5.907e-09
   37   82   1.646e-10
   37   83   2.998e-07
   37   84   4.409e-08
   37   85   6.674e-07
   37   86   2.336e-07
   37   87   2.501e-04
   37   88   4.101e-06
   37   89   1.229e-04
   37   90   5.735e-04
   37   91   3.666e-05
   37   92   4.417e-10
   37   93   7.841e-09
   37   94   1.843e-13
   37   95   1.207e-14
   37   96   3.643e-15
   37   97   1.272e-15
   37   98   1.133e-16
   37   99   2.091e-17
   37  100   2.798e-18
   38   76   2.198e-13
   38   77   8.098e-14
   38   78   1.246e-10
   38   79   2.226e-11
   38   80   1.324e-10
   38   81   7.223e-11
   38   82   8.912e-09
   38   83   5.500e-09
   38   84   2.408e-07
   38   85   9.590e-08
   38   86   1.467e-06
   38   87   9.068e-07
   38   88   3.769e-03
   38   89   1.932e-05
   38   90   2.460e-04
   38   91   7.195e-05
   38   92   2.033e-04
   38   93   1.958e-04
   38   94   1.224e-04
   38   95   7.168e-07
   38   96   7.044e-14
   38   97   2.292e-14
   38   98   2.482e-14
   38   99   4.608e-15
   38  100   1.382e-15
   38  101   1.230e-16
   38  102   3.027e-17
   38  103   2.428e-18
   39   79   2.884e-13
   39   80   4.309e-12
   39   81   3.323e-11
   39   82   6.081e-11
   39   83   1.751e-10
   39   84   1.028e-11
   39   85   1.311e-10
   39   86   5.010e-10
   39   87   2.218e-08
   39   88   4.104e-08
   39   89   1.087e-04
   39   90   2.383e-07
   39   91   1.810e-06
   39   92   1.557e-06
   39   93   2.991e-05
   39   94   1.722e-04
   39   95   2.086e-05
   39   96   8.781e-10
   39   97   8.807e-12
   39   98   3.865e-14
   39   99   9.160e-14
   39  100   3.216e-14
   39  101   1.227e-14
   39  102   3.227e-15
   39  103   4.670e-16
   39  104   1.033e-16
   39  105   1.028e-17
   40   80   7.443e-17
   40   81   4.736e-16
   40   82   1.743e-10
   40   83   4.826e-11
   40   84   2.183e-10
   40   85   2.438e-10
   40   86   5.428e-10
   40   87   1.360e-10
   40   88   1.495e-08
   40   89   7.009e-08
   40   90   2.695e-04
   40   91   6.303e-07
   40   92   2.545e-07
   40   93   5.982e-08
   40   94   7.081e-06
   40   95   2.169e-06
   40   96   6.663e-05
   40   97   3.759e-05
   40   98   3.916e-06
   40   99   1.652e-13
   40  100   1.424e-08
   40  101   1.957e-13
   40  102   1.783e-12
   40  103   5.799e-14
   40  104   2.361e-14
   40  105   6.363e-15
   40  106   3.568e-16
   40  107   6.317e-17
   40  108   5.946e-18
   41   83   1.261e-17
   41   84   1.036e-13
   41   85   1.167e-11
   41   86   5.107e-10
   41   87   2.806e-10
   41   88   2.235e-10
   41   89   1.526e-10
   41   90   8.068e-11
   41   91   4.900e-07
   41   92   1.704e-09
   41   93   2.301e-09
   41   94   1.646e-11
   41   95   7.721e-10
   41   96   5.693e-10
   41   97   1.498e-07
   41   98   4.023e-07
   41   99   2.184e-07
   41  100   3.815e-09
   41  101   3.207e-08
   41  102   1.059e-09
   41  103   1.351e-13
   41  104   3.545e-09
   41  105   2.861e-12
   41  106   3.349e-14
   41  107   6.031e-15
   41  108   1.370e-15
   41  109   9.587e-17
   41  110   1.762e-17
   42   86   2.956e-11
   42   87   6.727e-12
   42   88   1.517e-09
   42   89   2.086e-10
   42   90   1.097e-09
   42   91   4.815e-10
   42   92   1.731e-07
   42   93   6.476e-09
   42   94   1.357e-08
   42   95   6.805e-11
   42   96   7.707e-11
   42   97   1.848e-09
   42   98   2.825e-05
   42   99   1.178e-05
   42  100   7.870e-05
   42  101   1.092e-04
   42  102   2.641e-04
   42  103   7.112e-05
   42  104   2.234e-04
   42  105   4.463e-05
   42  106   6.209e-08
   42  107   1.308e-11
   42  108   8.281e-14
   42  109   2.469e-14
   42  110   4.557e-15
   42  111   5.057e-16
   42  112   9.388e-17
   42  113   6.797e-18
   43   88   1.858e-16
   43   89   1.913e-12
   43   90   1.465e-13
   43   91   9.395e-10
   43   92   2.117e-09
   43   93   3.137e-09
   43   94   1.074e-08
   43   95   3.975e-10
   43   96   5.958e-13
   43   97   6.905e-13
   43   98   1.630e-14
   43   99   2.470e-09
   43  100   5.368e-13
   43  101   7.224e-06
   43  102   2.073e-06
   43  103   6.004e-05
   43  104   3.805e-04
   43  105   2.218e-04
   43  106   1.306e-05
   43  107   8.467e-06
   43  108   1.711e-09
   43  109   1.084e-13
   43  110   8.594e-14
   43  111   1.913e-14
   43  112   6.928e-15
   43  113   1.534e-15
   43  114   1.037e-16
   43  115   2.869e-17
   44   90   4.279e-13
   44   91   8.268e-14
   44   92   6.589e-09
   44   93   7.126e-10
   44   94   4.822e-07
   44   95   5.780e-08
   44   96   1.373e-08
   44   97   3.077e-10
   44   98   5.469e-11
   44   99   1.135e-14
   44  100   1.965e-11
   44  101   2.688e-07
   44  102   2.268e-05
   44  103   5.489e-05
   44  104   1.306e-05
   44  105   2.239e-05
   44  106   4.774e-05
   44  107   1.191e-04
   44  108   1.374e-04
   44  109   1.389e-05
   44  110   3.696e-07
   44  111   3.016e-13
   44  112   2.114e-13
   44  113   5.809e-14
   44  114   2.001e-14
   44  115   4.159e-15
   44  116   3.877e-16
   44  117   8.578e-17
   44  118   1.648e-17
   45   93   7.735e-13
   45   94   1.903e-10
   45   95   2.099e-07
   45   96   2.024e-07
   45   97   1.484e-08
   45   98   7.939e-10
   45   99   3.867e-11
   45  100   3.106e-14
   45  101   5.671e-15
   45  102   6.656e-17
   45  103   4.444e-10
   45  104   1.349e-15
   45  105   3.760e-08
   45  106   2.940e-11
   45  107   2.657e-05
   45  108   8.645e-06
   45  109   4.723e-05
   45  110   1.289e-07
   45  111   1.907e-07
   45  112   2.321e-10
   45  113   8.421e-13
   45  114   2.049e-13
   45  115   7.263e-14
   45  116   2.426e-14
   45  117   1.396e-14
   45  118   6.021e-15
   45  119   2.749e-15
   45  120   1.102e-16
   45  121   1.990e-16
   45  122   8.839e-17
   45  123   5.282e-17
   45  124   1.640e-17
   46   94   3.857e-14
   46   95   1.766e-15
   46   96   2.806e-07
   46   97   3.369e-08
   46   98   1.356e-08
   46   99   1.142e-09
   46  100   2.939e-10
   46  101   5.761e-12
   46  102   4.986e-13
   46  103   4.837e-15
   46  104   4.988e-15
   46  105   5.758e-12
   46  106   2.764e-11
   46  107   5.732e-07
   46  108   2.586e-05
   46  109   3.283e-05
   46  110   7.567e-05
   46  111   4.194e-05
   46  112   5.149e-05
   46  113   4.700e-05
   46  114   1.200e-04
   46  115   4.427e-06
   46  116   2.976e-07
   46  117   9.066e-11
   46  118   1.717e-13
   46  119   7.843e-14
   46  120   5.211e-14
   46  121   2.127e-14
   46  122   1.084e-14
   46  123   3.789e-15
   46  124   3.240e-16
   46  125   6.014e-16
   46  126   3.426e-16
   46  127   7.855e-17
   47   96   4.384e-18
   47   97   1.336e-10
   47   98   8.026e-10
   47   99   1.448e-09
   47  100   6.278e-10
   47  101   8.170e-11
   47  102   1.014e-11
   47  103   5.098e-13
   47  104   1.579e-13
   47  105   5.407e-15
   47  107   1.042e-17
   47  108   4.141e-17
   47  109   1.939e-08
   47  110   1.320e-14
   47  111   1.640e-06
   47  112   4.188e-08
   47  113   4.653e-05
   47  114   3.931e-06
   47  115   5.796e-05
   47  116   4.049e-05
   47  117   3.330e-05
   47  118   2.250e-11
   47  119   1.044e-06
   47  120   2.243e-13
   47  121   1.942e-13
   47  122   1.537e-13
   47  123   9.218e-14
   47  124   3.546e-14
   47  125   1.852e-14
   47  126   5.074e-15
   47  127   2.337e-15
   47  128   7.577e-16
   47  129   2.264e-16
   47  130   8.317e-18
   48   98   2.133e-13
   48   99   1.322e-11
   48  100   2.742e-10
   48  101   5.621e-11
   48  102   4.491e-11
   48  103   3.069e-12
   48  104   7.957e-12
   48  105   4.486e-13
   48  106   1.065e-13
   48  107   6.593e-15
   48  108   8.562e-15
   48  109   2.777e-17
   48  110   7.955e-14
   48  111   7.424e-11
   48  112   1.187e-10
   48  113   8.935e-08
   48  114   6.209e-05
   48  115   2.391e-06
   48  116   1.023e-05
   48  117   4.452e-05
   48  118   5.084e-05
   48  119   1.701e-05
   48  120   8.340e-06
   48  121   2.083e-07
   48  122   4.267e-10
   48  123   1.262e-12
   48  124   1.107e-12
   48  125   5.688e-13
   48  126   3.445e-13
   48  127   1.114e-13
   48  128   4.269e-14
   48  129   1.736e-14
   48  130   6.039e-15
   48  131   5.186e-16
   48  132   4.596e-16
   48  133   8.034e-18
   49  100   7.763e-18
   49  101   1.890e-14
   49  102   5.648e-14
   49  103   2.983e-13
   49  104   1.270e-13
   49  105   1.605e-12
   49  106   5.727e-13
   49  107   2.051e-13
   49  108   8.272e-13
   49  109   1.100e-14
   49  110   4.035e-14
   49  111   7.291e-15
   49  113   4.317e-18
   49  114   9.523e-16
   49  115   3.500e-10
   49  116   3.275e-16
   49  117   1.816e-07
   49  118   8.431e-08
   49  119   4.862e-06
   49  120   5.383e-07
   49  121   2.874e-06
   49  122   1.709e-10
   49  123   1.202e-09
   49  124   3.207e-12
   49  125   3.044e-12
   49  126   2.364e-12
   49  127   1.801e-12
   49  128   9.743e-13
   49  129   3.777e-13
   49  130   7.475e-14
   49  131   3.253e-14
   49  132   7.789e-15
   49  133   1.472e-14
   49  134   1.188e-15
   49  135   4.276e-17
   49  136   5.216e-18
   50  103   4.251e-18
   50  104   2.744e-15
   50  105   5.277e-15
   50  106   7.182e-13
   50  107   1.104e-13
   50  108   7.090e-12
   50  109   1.566e-13
   50  110   8.667e-12
   50  111   3.088e-13
   50  112   1.224e-11
   50  113   1.008e-12
   50  114   1.224e-12
   50  115   1.791e-13
   50  116   1.575e-14
   50  117   1.670e-09
   50  118   9.679e-07
   50  119   1.044e-06
   50  120   2.080e-05
   50  121   2.064e-05
   50  122   2.305e-05
   50  123   1.358e-05
   50  124   1.220e-05
   50  125   1.414e-05
   50  126   7.788e-05
   50  127   4.254e-05
   50  128   2.020e-04
   50  129   8.403e-05
   50  130   7.038e-04
   50  131   1.910e-04
   50  132   5.148e-05
   50  133   1.594e-13
   50  134   5.963e-14
   50  135   9.912e-15
   50  136   1.838e-15
   50  137   6.898e-16
   50  138   4.623e-17
   50  139   2.041e-17
   50  140   6.527e-18
   51  109   1.602e-16
   51  110   6.950e-17
   51  111   1.476e-13
   51  112   4.665e-15
   51  113   5.224e-12
   51  114   3.987e-14
   51  115   4.926e-12
   51  116   4.529e-15
   51  117   1.046e-16
   51  118   1.868e-17
   51  119   3.350e-17
   51  120   1.699e-17
   51  121   8.321e-09
   51  122   8.803e-14
   51  123   7.217e-11
   51  124   1.011e-12
   51  125   1.093e-09
   51  126   2.814e-12
   51  127   3.791e-07
   51  128   3.847e-06
   51  129   5.570e-05
   51  130   2.438e-04
   51  131   4.438e-04
   51  132   1.726e-04
   51  133   1.189e-05
   51  134   2.271e-13
   51  135   2.556e-13
   51  136   5.213e-14
   51  137   1.938e-14
   51  138   7.162e-15
   51  139   2.934e-15
   51  140   1.620e-16
   51  141   7.770e-17
   51  142   2.113e-17
   51  143   8.764e-18
   52  118   1.641e-13
   52  119   1.466e-14
   52  120   3.354e-15
   52  121   2.582e-16
   52  122   7.282e-16
   52  124   1.147e-17
   52  125   4.163e-16
   52  126   1.578e-16
   52  127   3.925e-11
   52  128   4.099e-09
   52  129   1.331e-07
   52  130   3.757e-06
