#   Z    A  M_ej/M_sun
   60  143   2.897e-12
   60  144   3.783e-11
   60  145   8.956e-10
   60  146   1.062e-08
   60  147   1.591e-07
   60  148   1.353e-06
   60  149   2.134e-06
   60  150   8.372e-06
   60  151   7.307e-06
   60  152   7.571e-06
   60  153   1.335e-06
   60  154   1.145e-06
   60  155   1.763e-08
   60  156   7.762e-10
   60  157   2.871e-10
   60  158   1.169e-10
   60  159   7.296e-11
   60  160   2.544e-11
   60  161   1.162e-11
   60  162   9.331e-12
   60  163   3.301e-12
   60  164   1.475e-12
   60  165   4.271e-13
   60  166   2.050e-13
   61  143   2.280e-08
   61  144   1.502e-11
   61  145   4.563e-11
   61  146   4.892e-13
   61  147   3.249e-11
   61  148   1.492e-13
   61  149   1.171e-08
   61  150   1.242e-12
   61  151   4.940e-07
   61  152   6.350e-07
   61  153   6.684e-06
   61  154   8.861e-06
   61  155   3.704e-06
   61  156   1.687e-07
   61  157   5.951e-08
   61  158   5.835e-10
   61  159   1.124e-10
   61  160   9.553e-11
   61  161   4.123e-11
   61  162   1.927e-11
   61  163   1.826e-11
   61  164   5.921e-12
   61  165   3.184e-12
   61  166   1.117e-12
   61  167   7.797e-13
   61  168   1.930e-13
   62  142   1.169e-09
   62  143   1.082e-09
   62  144   2.428e-08
   62  145   3.842e-12
   62  146   1.816e-10
   62  147   2.467e-12
   62  148   6.197e-11
   62  149   1.457e-12
   62  150   8.202e-12
   62  151   1.365e-10
   62  152   8.815e-08
   62  153   9.336e-07
   62  154   2.814e-06
   62  155   9.902e-06
   62  156   1.538e-05
   62  157   1.345e-05
   62  158   1.445e-05
   62  159   9.180e-08
   62  160   3.530e-08
   62  161   3.799e-10
   62  162   1.137e-10
   62  163   4.007e-11
   62  164   4.728e-11
   62  165   1.623e-11
   62  166   7.375e-12
   62  167   1.892e-12
   62  168   1.943e-12
   62  169   5.304e-13
   62  170   3.001e-13
   63  143   1.059e-10
   63  144   1.716e-13
   63  145   3.353e-09
   63  146   8.022e-12
   63  147   2.601e-12
   63  148   1.683e-13
   63  149   1.129e-10
   63  150   1.064e-13
   63  151   2.513e-11
   63  152   1.521e-13
   63  153   1.532e-10
   63  154   6.366e-13
   63  155   2.742e-07
   63  156   2.288e-08
   63  157   1.594e-06
   63  158   3.030e-06
   63  159   1.699e-05
   63  160   4.434e-06
   63  161   1.908e-06
   63  162   7.749e-08
   63  163   9.054e-09
   63  164   1.724e-10
   63  165   6.058e-11
   63  166   1.742e-11
   63  167   1.073e-11
   63  168   3.487e-12
   63  169   4.080e-12
   63  170   1.245e-12
   63  171   6.235e-13
   63  172   2.603e-13
   64  152   4.840e-09
   64  153   6.710e-12
   64  154   1.940e-11
   64  155   1.494e-12
   64  156   4.775e-11
   64  157   8.808e-10
   64  158   3.668e-08
   64  159   8.651e-07
   64  160   1.371e-05
   64  161   1.383e-05
   64  162   1.886e-05
   64  163   8.494e-06
   64  164   4.334e-06
   64  165   5.171e-08
   64  166   2.119e-10
   64  167   4.641e-10
   64  168   2.498e-11
   64  169   7.836e-12
   64  170   8.109e-12
   64  171   1.942e-12
   64  172   1.717e-12
   64  173   5.449e-13
   64  174   3.562e-13
   65  153   2.752e-10
   65  154   1.253e-13
   65  155   1.016e-08
   65  156   3.071e-11
   65  157   8.189e-10
   65  158   8.288e-13
   65  159   3.973e-10
   65  160   5.544e-12
   65  161   2.938e-06
   65  162   2.020e-06
   65  163   1.092e-05
   65  164   9.954e-06
   65  165   1.067e-05
   65  166   1.401e-06
   65  167   6.185e-07
   65  168   9.811e-09
   65  169   7.973e-11
   65  170   1.229e-11
   65  171   1.930e-11
   65  172   3.260e-12
   65  173   1.470e-12
   65  174   5.836e-13
   66  154   7.943e-09
   66  155   4.140e-11
   66  156   4.441e-09
   66  157   1.058e-10
   66  158   2.706e-09
   66  159   9.982e-11
   66  160   2.408e-09
   66  161   1.539e-10
   66  162   1.355e-07
   66  163   3.312e-07
   66  164   2.339e-06
   66  165   5.630e-06
   66  166   1.332e-05
   66  167   1.014e-05
   66  168   1.151e-05
   66  169   2.521e-06
   66  170   6.460e-06
   66  171   1.421e-09
   66  172   5.948e-09
   66  173   5.578e-12
   66  174   2.757e-12
   66  175   9.289e-18
   67  155   5.224e-10
   67  156   3.817e-13
   67  157   7.691e-10
   67  158   5.918e-12
   67  159   1.942e-09
   67  160   1.605e-11
   67  161   2.801e-09
   67  162   2.532e-12
   67  163   2.637e-09
   67  164   4.000e-11
   67  165   2.128e-08
   67  166   2.016e-09
   67  167   1.308e-06
   67  168   1.133e-06
   67  169   8.190e-06
   67  170   8.024e-06
   67  171   4.865e-06
   67  172   1.343e-06
   67  173   9.473e-07
   67  174   1.752e-10
   67  175   2.171e-11
   67  176   3.075e-17
   68  160   3.723e-09
   68  161   1.434e-11
   68  162   3.026e-09
   68  163   6.494e-11
   68  164   3.519e-09
   68  165   1.436e-11
   68  166   1.658e-09
   68  167   3.270e-09
   68  168   2.075e-07
   68  169   1.230e-06
   68  170   2.048e-06
   68  171   9.445e-06
   68  172   1.107e-05
   68  173   6.304e-06
   68  174   9.015e-06
   68  175   4.355e-06
   68  176   8.574e-07
   68  177   7.497e-08
   68  178   1.247e-10
   68  179   4.263e-13
   68  180   8.900e-18
   69  161   1.133e-10
   69  162   4.031e-13
   69  163   2.952e-09
   69  164   2.326e-11
   69  165   5.219e-09
   69  166   3.780e-11
   69  167   1.704e-10
   69  168   7.245e-13
   69  169   4.002e-11
   69  170   2.033e-12
   69  171   1.339e-08
   69  172   2.684e-09
   69  173   4.337e-06
   69  174   3.050e-06
   69  175   5.715e-06
   69  176   5.774e-06
   69  177   4.320e-06
   69  178   7.979e-08
   69  179   2.970e-09
   69  180   8.961e-13
   69  181   2.269e-15
   70  166   1.775e-09
   70  167   1.126e-11
   70  168   3.881e-09
   70  169   1.123e-11
   70  170   1.417e-11
   70  171   1.139e-12
   70  172   2.564e-11
   70  173   4.289e-09
   70  174   3.289e-07
   70  175   2.363e-07
   70  176   2.760e-06
   70  177   6.401e-06
   70  178   7.673e-06
   70  179   5.352e-06
   70  180   3.744e-06
   70  181   7.627e-07
   70  182   2.870e-08
   70  183   7.077e-11
   70  184   5.031e-12
   70  186   5.418e-15
   70  187   1.858e-16
   71  167   9.064e-11
   71  168   9.105e-12
   71  169   3.103e-10
   71  170   4.453e-13
   71  171   9.144e-09
   71  172   1.983e-11
   71  173   2.479e-10
   71  174   2.834e-13
   71  175   3.390e-10
   71  176   2.897e-11
   71  177   3.178e-08
   71  178   8.645e-08
   71  179   6.747e-07
   71  180   1.833e-06
   71  181   2.328e-06
   71  182   2.086e-06
   71  183   7.961e-07
   71  184   1.583e-07
   71  185   1.205e-08
   71  186   4.126e-11
   71  187   1.092e-12
   71  188   1.367e-17
   72  174   5.337e-09
   72  175   2.614e-11
   72  176   3.090e-11
   72  177   1.779e-12
   72  178   1.688e-09
   72  179   1.273e-09
   72  180   1.944e-07
   72  181   4.957e-07
   72  182   1.153e-06
   72  183   1.436e-06
   72  184   3.506e-06
   72  185   3.053e-06
   72  186   4.863e-06
   72  187   4.688e-10
   72  188   2.274e-06
   72  189   2.375e-08
   72  190   1.990e-08
   72  191   2.587e-14
   72  192   1.516e-13
   73  175   5.265e-09
   73  176   1.109e-11
   73  177   1.262e-09
   73  178   1.201e-12
   73  179   9.633e-12
   73  180   1.289e-12
   73  181   3.644e-09
   73  182   4.074e-10
   73  183   1.503e-08
   73  184   1.121e-08
   73  185   9.227e-07
   73  186   2.183e-06
   73  187   6.200e-06
   73  188   1.664e-06
   73  189   1.639e-07
   73  190   2.824e-08
   73  191   1.665e-07
   73  192   3.092e-12
   73  193   5.555e-11
   73  194   1.049e-15
   74  178   3.833e-09
   74  179   7.598e-11
   74  180   1.021e-11
   74  181   1.729e-12
   74  182   2.077e-10
   74  183   6.899e-11
   74  184   3.175e-09
   74  185   1.001e-08
   74  186   1.196e-07
   74  187   3.176e-06
   74  188   6.892e-06
   74  189   1.447e-05
   74  190   1.666e-05
   74  191   1.098e-05
   74  192   1.956e-05
   74  193   4.044e-07
   74  194   2.562e-06
   74  195   2.655e-09
   74  196   2.764e-10
   74  197   1.152e-16
   75  179   4.599e-10
   75  180   1.825e-12
   75  181   1.722e-09
   75  182   7.980e-12
   75  183   4.665e-12
   75  184   1.023e-13
   75  185   1.172e-12
   75  186   1.203e-12
   75  187   1.206e-09
   75  188   4.020e-11
   75  189   1.110e-06
   75  190   4.274e-07
   75  191   1.167e-05
   75  192   2.542e-06
   75  193   2.778e-05
   75  194   6.438e-06
   75  195   3.638e-08
   75  196   5.809e-10
   75  197   5.363e-07
   75  198   3.695e-12
   75  199   2.499e-09
   75  200   5.337e-12
   75  201   1.895e-16
   76  182   4.244e-10
   76  183   1.381e-11
   76  184   2.300e-11
   76  185   3.226e-13
   76  186   3.062e-11
   76  187   3.071e-14
   76  188   1.212e-11
   76  189   3.454e-10
   76  190   6.907e-08
   76  191   6.563e-07
   76  192   8.909e-06
   76  193   4.597e-06
   76  194   3.931e-05
   76  195   6.662e-05
   76  196   8.353e-05
   76  197   3.404e-05
   76  198   1.308e-05
   76  199   1.088e-08
   76  200   3.785e-09
   76  201   6.021e-08
   76  202   6.350e-13
   77  183   2.460e-11
   77  184   4.205e-13
   77  185   1.208e-10
   77  186   4.654e-13
   77  187   3.769e-12
   77  188   5.353e-15
   77  189   1.989e-12
   77  190   2.058e-15
   77  191   1.084e-11
   77  192   5.084e-15
   77  193   1.212e-09
   77  194   8.040e-12
   77  195   6.993e-06
   77  196   1.411e-06
   77  197   1.130e-05
   77  198   2.029e-06
   77  199   7.430e-08
   77  200   2.514e-07
   77  201   2.859e-06
   77  202   9.952e-09
   77  203   2.392e-12
   78  190   3.668e-11
   78  191   2.381e-13
   78  192   2.748e-12
   78  193   1.595e-14
   78  194   6.239e-15
   78  195   2.285e-08
   78  196   9.873e-07
   78  197   1.009e-06
   78  198   2.201e-05
   78  199   4.056e-05
   78  200   2.804e-05
   78  201   1.048e-05
   78  202   2.239e-06
   78  203   2.612e-09
   78  204   4.895e-10
   78  205   3.090e-17
   79  191   4.559e-12
   79  192   7.028e-15
   79  193   5.688e-12
   79  194   6.624e-15
   79  195   1.244e-12
   79  196   8.275e-16
   79  197   3.000e-10
   79  198   9.927e-14
   79  199   1.088e-06
   79  200   3.012e-08
   79  201   2.828e-06
   79  202   1.024e-09
   79  203   2.810e-07
   79  204   5.023e-08
   79  205   1.605e-08
   79  206   1.797e-15
   79  207   5.483e-13
   80  194   5.191e-12
   80  195   1.327e-14
   80  196   1.342e-12
   80  197   4.251e-14
   80  198   2.350e-13
   80  199   1.077e-10
   80  200   2.755e-10
   80  201   4.426e-08
   80  202   1.179e-09
   80  203   3.702e-07
   80  204   1.437e-07
   80  205   8.695e-08
   80  206   1.043e-07
   80  207   8.188e-08
   80  208   1.534e-07
   80  209   2.339e-08
   80  210   9.467e-14
   81  195   7.688e-13
   81  196   1.617e-14
   81  197   1.206e-13
   81  198   3.536e-15
   81  199   2.463e-14
   81  200   2.366e-16
   81  201   1.450e-15
   81  202   2.924e-17
   81  203   2.950e-12
   81  204   2.780e-15
   81  205   1.323e-08
   81  206   1.260e-08
   81  207   3.276e-08
   81  208   3.522e-09
   81  209   9.234e-08
   81  210   1.307e-07
   81  211   1.416e-09
   81  212   1.732e-15
   81  213   2.318e-07
   81  214   3.924e-14
   82  199   1.220e-12
   82  200   4.557e-14
   82  201   1.205e-15
   82  202   1.251e-14
   82  203   2.461e-16
   82  204   4.058e-15
   82  205   9.064e-17
   82  206   1.769e-09
   82  207   4.030e-09
   82  208   7.241e-10
   82  209   3.619e-08
   82  210   1.684e-07
   82  211   3.149e-07
   82  212   4.779e-07
   82  213   5.087e-07
   82  214   9.091e-07
   82  215   4.891e-07
   82  216   9.315e-07
   82  217   2.384e-08
   82  218   5.088e-09
   82  219   1.223e-08
   82  220   3.416e-14
   82  221   2.528e-09
   82  222   1.806e-15
   83  200   2.338e-14
   83  201   1.922e-16
   83  203   3.940e-17
   83  205   1.004e-16
   83  206   2.264e-17
   83  207   3.010e-16
   83  208   7.781e-17
   83  209   8.687e-11
   83  210   9.309e-15
   83  211   6.305e-09
   83  212   7.851e-10
   83  213   2.895e-08
   83  214   3.321e-08
   83  215   2.653e-07
   83  216   3.829e-08
   83  217   4.892e-07
   83  218   2.075e-07
   83  219   2.492e-07
   83  220   1.968e-08
   83  221   1.733e-09
   83  222   4.962e-14
   83  223   1.910e-13
   83  224   2.309e-17
   84  211   7.061e-14
   84  213   3.844e-17
   84  214   4.576e-15
   84  215   1.056e-12
   84  216   5.985e-11
   84  217   7.704e-09
   84  218   6.492e-07
   84  219   7.117e-07
   84  220   7.380e-07
   84  221   8.655e-07
   84  222   8.870e-07
   84  223   9.038e-09
   84  224   3.925e-10
   84  225   5.383e-13
   84  226   8.008e-17
   84  227   2.231e-16
   85  217   1.360e-13
   85  218   1.040e-12
   85  219   2.427e-08
   85  220   8.475e-08
   85  221   4.252e-07
   85  222   6.224e-08
   85  223   4.683e-07
   85  224   4.134e-07
   85  225   1.537e-07
   85  226   1.752e-09
   85  227   2.810e-10
   85  228   5.252e-12
   85  229   4.358e-15
   85  231   6.411e-17
   86  218   2.638e-17
   86  219   4.703e-11
   86  220   7.371e-09
   86  221   1.027e-07
   86  222   4.567e-08
   86  223   7.790e-07
   86  224   4.572e-07
   86  225   1.207e-06
   86  226   9.850e-07
   86  227   1.144e-07
   86  228   4.835e-07
   86  229   1.365e-08
   86  230   3.193e-10
   86  231   2.496e-14
   86  232   1.260e-12
   86  233   2.987e-17
   87  221   1.120e-09
   87  222   1.671e-13
   87  223   1.741e-08
   87  224   2.190e-09
   87  225   1.787e-07
   87  226   7.552e-08
   87  227   1.077e-06
   87  228   3.236e-07
   87  229   6.978e-07
   87  230   7.400e-08
   87  231   7.395e-08
   87  232   1.677e-10
   87  233   3.277e-09
   87  234   2.586e-13
   87  235   8.822e-15
   88  222   2.357e-15
   88  223   2.885e-10
   88  224   2.534e-10
   88  225   2.045e-08
   88  226   5.474e-08
   88  227   3.400e-07
   88  228   4.265e-07
   88  229   1.043e-06
   88  230   1.170e-06
   88  231   1.310e-06
   88  232   1.426e-06
   88  233   4.478e-07
   88  234   2.749e-07
   88  235   1.769e-08
   88  236   1.854e-10
   88  237   1.474e-12
   88  238   1.163e-15
   89  225   3.067e-13
   89  226   9.651e-17
   89  227   3.499e-09
   89  228   9.139e-13
   89  229   1.499e-07
   89  230   7.496e-09
   89  231   6.794e-07
   89  232   2.806e-07
   89  233   1.668e-06
   89  234   7.542e-07
   89  235   9.030e-07
   89  236   6.264e-08
   89  237   4.279e-08
   89  238   1.812e-09
   89  239   3.479e-10
   89  240   2.604e-14
   89  241   4.467e-12
   89  242   4.543e-17
   90  227   9.383e-17
   90  228   7.818e-16
   90  229   8.883e-10
   90  230   1.645e-09
   90  231   4.413e-08
   90  232   7.929e-08
   90  233   4.707e-07
   90  234   1.044e-06
   90  235   1.088e-06
   90  236   1.392e-06
   90  237   2.176e-06
   90  238   2.050e-06
   90  239   1.066e-06
   90  240   3.964e-07
   90  241   1.720e-08
   90  242   2.110e-07
   90  243   2.909e-10
   90  244   6.910e-13
   90  245   1.679e-13
   91  231   9.695e-12
   91  232   3.929e-15
   91  233   8.822e-09
   91  234   1.857e-11
   91  235   8.175e-08
   91  236   2.662e-08
   91  237   3.877e-07
   91  238   1.729e-07
   91  239   1.785e-06
   91  240   7.737e-07
   91  241   9.942e-07
   91  242   1.047e-07
   91  243   3.506e-07
   91  244   2.419e-09
   91  245   9.693e-12
   91  246   1.605e-12
   91  247   5.445e-17
   92  233   6.807e-14
   92  234   1.507e-14
   92  235   1.208e-09
   92  236   1.271e-09
   92  237   2.112e-08
   92  238   4.103e-08
   92  239   9.673e-09
   92  240   9.536e-07
   92  241   1.245e-06
   92  242   2.429e-06
   92  243   9.349e-07
   92  244   1.295e-06
   92  245   4.479e-07
   92  246   8.929e-09
   92  247   6.589e-10
   92  248   7.579e-12
   92  249   6.867e-12
   92  250   2.028e-15
   92  251   3.693e-13
   93  237   7.217e-13
   93  238   5.070e-16
   93  239   1.585e-10
   93  240   5.260e-10
   93  241   2.643e-08
   93  242   8.221e-08
   93  243   9.385e-07
   93  244   7.755e-07
   93  245   1.005e-06
   93  246   4.623e-08
   93  247   8.675e-08
   93  248   1.016e-10
   93  249   6.799e-12
   93  250   7.439e-13
   93  251   1.621e-13
   93  252   2.174e-17
   94  239   1.355e-14
   94  240   2.802e-12
   94  241   6.729e-10
   94  242   1.594e-08
   94  243   2.518e-07
   94  244   1.932e-07
   94  245   9.414e-07
   94  246   1.683e-06
   94  247   1.961e-06
   94  248   1.336e-06
   94  249   1.708e-06
   94  250   1.330e-07
   94  251   2.876e-08
   94  252   1.862e-08
   94  253   4.856e-09
   94  254   9.344e-13
   94  255   2.554e-15
   95  241   2.434e-17
   95  243   2.846e-10
   95  244   1.912e-13
   95  245   6.611e-10
   95  246   7.495e-11
   95  247   4.250e-10
   95  248   2.070e-07
   95  249   5.735e-07
