#   Z    A  M_ej/M_sun
   57  144   2.594e-07
   57  145   7.249e-08
   57  146   9.272e-11
   57  147   8.691e-12
   57  148   3.316e-12
   57  149   2.311e-12
   57  150   2.010e-12
   57  151   1.413e-12
   57  152   6.653e-13
   57  153   6.337e-13
   57  154   2.894e-13
   57  155   1.374e-13
   57  156   7.431e-14
   57  157   2.412e-14
   57  158   7.582e-15
   57  159   2.512e-15
   57  160   7.110e-18
   58  134   6.399e-09
   58  135   3.823e-09
   58  136   2.476e-08
   58  137   2.686e-09
   58  138   3.988e-08
   58  139   4.498e-09
   58  140   3.469e-08
   58  141   8.150e-11
   58  142   6.238e-10
   58  143   6.544e-08
   58  144   6.747e-07
   58  145   5.799e-07
   58  146   5.808e-07
   58  147   2.205e-07
   58  148   2.693e-07
   58  149   2.282e-11
   58  150   1.147e-11
   58  151   4.057e-12
   58  152   3.317e-12
   58  153   1.734e-12
   58  154   1.365e-12
   58  155   8.212e-13
   58  156   3.356e-13
   58  157   2.322e-13
   58  158   8.711e-14
   58  159   3.147e-14
   58  160   1.340e-14
   58  161   3.422e-15
   58  162   1.719e-17
   59  135   8.726e-10
   59  136   6.178e-10
   59  137   8.531e-09
   59  138   3.402e-10
   59  139   2.803e-08
   59  140   1.580e-09
   59  141   1.308e-07
   59  142   1.795e-11
   59  143   1.649e-11
   59  144   9.560e-13
   59  145   1.547e-07
   59  146   4.232e-08
   59  147   4.113e-07
   59  148   4.394e-07
   59  149   3.492e-07
   59  150   2.383e-10
   59  151   4.825e-08
   59  152   8.689e-12
   59  153   1.113e-11
   59  154   4.473e-12
   59  155   2.312e-12
   59  156   1.028e-12
   59  157   6.084e-13
   59  158   3.353e-13
   59  159   1.471e-13
   59  160   8.127e-14
   59  161   3.815e-14
   59  162   1.109e-14
   59  163   4.686e-15
   59  164   1.207e-15
   60  140   1.739e-08
   60  141   2.870e-08
   60  142   1.314e-07
   60  143   2.266e-11
   60  144   3.146e-12
   60  145   1.928e-10
   60  146   9.085e-10
   60  147   1.965e-08
   60  148   1.417e-07
   60  149   1.932e-07
   60  150   9.866e-07
   60  151   1.172e-06
   60  152   9.517e-07
   60  153   2.000e-07
   60  154   1.438e-07
   60  155   2.036e-09
   60  156   3.912e-11
   60  157   4.016e-12
   60  158   2.351e-12
   60  159   1.041e-12
   60  160   3.780e-13
   60  161   1.519e-13
   60  162   1.219e-13
   60  163   4.261e-14
   60  164   1.903e-14
   60  165   5.493e-15
   60  166   2.634e-15
   61  143   6.968e-08
   61  144   1.276e-10
   61  145   2.831e-10
   61  146   6.775e-13
   61  147   2.714e-10
   61  148   4.410e-13
   61  149   1.053e-09
   61  150   3.396e-15
   61  151   7.919e-08
   61  152   7.938e-08
   61  153   9.896e-07
   61  154   1.102e-06
   61  155   4.581e-07
   61  156   2.829e-08
   61  157   8.143e-09
   61  158   2.908e-11
   61  159   1.765e-12
   61  160   1.369e-12
   61  161   7.779e-13
   61  162   2.906e-13
   61  163   3.742e-13
   61  164   8.774e-14
   61  165   4.754e-14
   61  166   1.452e-14
   61  167   1.011e-14
   61  168   2.477e-15
   62  142   5.940e-09
   62  143   4.414e-10
   62  144   4.247e-08
   62  145   2.527e-11
   62  146   4.701e-10
   62  147   7.376e-12
   62  148   9.135e-11
   62  149   2.189e-13
   62  150   8.894e-13
   62  151   2.196e-11
   62  152   1.091e-08
   62  153   1.365e-07
   62  154   3.459e-07
   62  155   1.215e-06
   62  156   2.571e-06
   62  157   1.878e-06
   62  158   2.149e-06
   62  159   1.057e-08
   62  160   4.042e-09
   62  161   1.800e-11
   62  162   2.263e-12
   62  163   6.317e-13
   62  164   1.352e-12
   62  165   2.523e-13
   62  166   1.251e-13
   62  167   2.491e-14
   62  168   2.513e-14
   62  169   6.810e-15
   62  170   3.849e-15
   63  143   8.460e-11
   63  144   3.018e-14
   63  145   2.749e-09
   63  146   4.620e-11
   63  147   6.436e-12
   63  148   9.302e-13
   63  149   4.622e-10
   63  150   3.212e-12
   63  151   9.998e-11
   63  152   3.729e-12
   63  153   5.712e-11
   63  154   6.588e-13
   63  155   3.340e-08
   63  156   3.795e-09
   63  157   2.240e-07
   63  158   4.477e-07
   63  159   1.953e-06
   63  160   5.109e-07
   63  161   2.094e-07
   63  162   9.976e-09
   63  163   1.140e-09
   63  164   8.753e-12
   63  165   1.287e-12
   63  166   3.261e-13
   63  167   4.321e-13
   63  168   7.319e-14
   63  169   1.506e-13
   63  170   2.014e-14
   63  171   1.609e-14
   63  172   3.757e-15
   63  173   9.571e-17
   64  152   8.504e-09
   64  153   8.365e-11
   64  154   3.273e-10
   64  155   1.127e-11
   64  156   2.970e-10
   64  157   1.257e-10
   64  158   5.341e-09
   64  159   9.859e-08
   64  160   1.557e-06
   64  161   1.501e-06
   64  162   2.381e-06
   64  163   1.074e-06
   64  164   6.597e-07
   64  165   6.125e-09
   64  166   1.989e-11
   64  167   7.233e-11
   64  168   1.208e-12
   64  169   1.343e-13
   64  170   4.409e-13
   64  171   6.072e-14
   64  172   4.599e-14
   64  173   9.202e-15
   64  174   5.093e-15
   64  175   6.908e-18
   65  153   2.620e-10
   65  154   7.435e-13
   65  155   3.656e-09
   65  156   6.015e-11
   65  157   5.003e-09
   65  158   4.428e-11
   65  159   2.558e-10
   65  160   3.787e-12
   65  161   3.158e-07
   65  162   2.518e-07
   65  163   1.359e-06
   65  164   1.499e-06
   65  165   1.244e-06
   65  166   2.245e-07
   65  167   1.131e-07
   65  168   9.194e-10
   65  169   5.652e-12
   65  170   3.224e-13
   65  171   6.355e-13
   65  172   8.022e-14
   65  173   2.095e-13
   65  174   5.117e-14
   65  175   8.029e-14
   65  176   4.594e-15
   65  177   1.870e-15
   65  178   9.470e-17
   65  179   8.051e-18
   66  154   9.230e-10
   66  155   7.204e-12
   66  156   9.739e-10
   66  157   8.279e-11
   66  158   4.031e-10
   66  159   3.155e-11
   66  160   2.670e-09
   66  161   7.130e-11
   66  162   1.666e-08
   66  163   4.059e-08
   66  164   3.477e-07
   66  165   6.492e-07
   66  166   2.090e-06
   66  167   1.811e-06
   66  168   1.052e-06
   66  169   2.884e-07
   66  170   1.069e-06
   66  171   1.623e-10
   66  172   6.956e-10
   66  173   1.462e-13
   66  174   6.673e-13
   66  175   1.246e-13
   66  176   2.112e-13
   66  177   1.037e-14
   66  178   5.776e-15
   66  179   1.494e-16
   66  180   3.662e-17
   67  155   2.384e-11
   67  156   1.692e-13
   67  157   4.468e-11
   67  158   8.332e-13
   67  159   3.473e-11
   67  160   1.398e-12
   67  161   2.734e-10
   67  162   3.683e-12
   67  163   1.241e-09
   67  164   2.409e-10
   67  165   3.773e-09
   67  166   3.134e-10
   67  167   2.299e-07
   67  168   1.024e-07
   67  169   9.186e-07
   67  170   1.312e-06
   67  171   5.542e-07
   67  172   1.534e-07
   67  173   1.542e-07
   67  174   2.106e-11
   67  175   3.543e-12
   67  176   1.564e-13
   67  177   7.077e-13
   67  178   6.765e-14
   67  179   1.083e-13
   67  180   7.739e-15
   67  181   5.939e-15
   67  182   9.749e-17
   67  183   6.214e-17
   68  160   5.342e-10
   68  161   7.930e-12
   68  162   1.628e-10
   68  163   6.853e-12
   68  164   5.007e-10
   68  165   2.117e-11
   68  166   1.785e-09
   68  167   5.742e-10
   68  168   1.846e-08
   68  169   1.356e-07
   68  170   3.296e-07
   68  171   1.054e-06
   68  172   1.223e-06
   68  173   1.004e-06
   68  174   1.087e-06
   68  175   5.142e-07
   68  176   9.832e-08
   68  177   8.221e-09
   68  178   1.748e-11
   68  179   5.978e-13
   68  180   1.237e-12
   68  181   6.425e-14
   68  182   9.266e-14
   68  183   1.108e-15
   68  184   1.062e-15
   68  185   5.802e-17
   68  186   3.649e-17
   69  161   6.705e-12
   69  162   8.415e-14
   69  163   8.295e-11
   69  164   2.009e-12
   69  165   1.316e-09
   69  166   6.965e-11
   69  167   2.754e-09
   69  168   8.096e-11
   69  169   2.627e-11
   69  170   7.078e-13
   69  171   1.384e-09
   69  172   2.829e-10
   69  173   6.751e-07
   69  174   3.631e-07
   69  175   6.644e-07
   69  176   6.476e-07
   69  177   4.590e-07
   69  178   9.767e-09
   69  179   5.060e-10
   69  180   1.929e-12
   69  181   5.386e-13
   69  182   1.622e-13
   69  183   2.735e-13
   69  184   2.563e-14
   69  185   1.060e-13
   69  186   8.893e-15
   69  187   3.270e-14
   69  188   9.557e-16
   69  189   1.072e-15
   69  190   5.671e-17
   69  191   4.248e-17
   70  166   3.535e-10
   70  167   6.525e-12
   70  168   1.990e-09
   70  169   7.685e-11
   70  170   1.880e-10
   70  171   2.648e-12
   70  172   2.039e-13
   70  173   6.526e-10
   70  174   3.840e-08
   70  175   2.706e-08
   70  176   3.030e-07
   70  177   6.646e-07
   70  178   9.105e-07
   70  179   8.690e-07
   70  180   4.947e-07
   70  181   1.111e-07
   70  182   4.117e-09
   70  183   1.329e-11
   70  184   2.952e-12
   70  185   7.380e-14
   70  186   6.066e-13
   70  187   1.082e-13
   70  188   3.383e-13
   70  189   8.051e-15
   70  190   1.947e-14
   70  191   5.782e-16
   70  192   7.170e-16
   71  167   1.153e-11
   71  168   1.500e-12
   71  169   3.861e-11
   71  170   6.798e-13
   71  171   3.119e-09
   71  172   8.112e-11
   71  173   2.612e-09
   71  174   1.874e-11
   71  175   7.974e-12
   71  176   9.654e-15
   71  177   3.227e-09
   71  178   1.011e-08
   71  179   1.076e-07
   71  180   2.392e-07
   71  181   3.321e-07
   71  182   2.879e-07
   71  183   1.314e-07
   71  184   1.186e-08
   71  185   6.549e-10
   71  186   3.838e-12
   71  187   4.748e-13
   71  188   1.353e-13
   71  189   5.070e-13
   71  190   1.840e-14
   71  191   1.798e-13
   71  192   2.870e-14
   71  193   9.618e-14
   71  194   1.135e-14
   71  195   9.625e-15
   71  196   9.618e-15
   71  197   7.680e-15
   72  174   2.959e-09
   72  175   1.295e-10
   72  176   8.234e-10
   72  177   2.104e-11
   72  178   1.800e-10
   72  179   1.979e-10
   72  180   2.480e-08
   72  181   6.952e-08
   72  182   1.561e-07
   72  183   2.315e-07
   72  184   2.522e-07
   72  185   1.587e-07
   72  186   3.125e-07
   72  187   4.018e-11
   72  188   2.020e-07
   72  189   1.201e-09
   72  190   8.260e-10
   72  191   8.003e-14
   72  192   6.435e-13
   72  193   5.383e-14
   72  194   4.455e-13
   72  195   2.593e-14
   72  196   2.453e-14
   72  197   1.913e-14
   72  198   4.420e-15
   73  175   1.373e-09
   73  176   3.769e-11
   73  177   5.481e-09
   73  178   7.144e-11
   73  179   1.826e-09
   73  180   1.743e-10
   73  181   4.271e-11
   73  182   9.137e-14
   73  183   2.325e-09
   73  184   7.913e-10
   73  185   4.707e-08
   73  186   1.374e-07
   73  187   5.169e-07
   73  188   1.469e-07
   73  189   8.270e-09
   73  190   1.171e-09
   73  191   1.073e-08
   73  192   2.518e-13
   73  193   8.039e-12
   73  194   7.163e-14
   73  195   5.227e-13
   73  196   1.346e-13
   73  197   8.092e-14
   73  198   2.647e-14
   73  199   7.682e-14
   73  200   9.416e-18
   74  178   3.813e-09
   74  179   3.721e-10
   74  180   1.487e-09
   74  181   3.568e-11
   74  182   6.326e-12
   74  183   1.579e-13
   74  184   6.730e-13
   74  185   4.946e-10
   74  186   7.324e-09
   74  187   2.599e-07
   74  188   5.904e-07
   74  189   7.136e-07
   74  190   6.771e-07
   74  191   6.899e-07
   74  192   1.436e-06
   74  193   5.950e-08
   74  194   3.133e-07
   74  195   2.877e-10
   74  196   3.497e-11
   74  197   2.921e-14
   74  198   2.698e-13
   74  199   2.144e-13
   74  200   3.585e-13
   74  201   9.693e-17
   75  179   8.857e-11
   75  180   3.478e-12
   75  181   3.528e-09
   75  182   1.572e-10
   75  183   1.362e-09
   75  184   1.761e-11
   75  185   7.478e-13
   75  186   1.132e-14
   75  187   9.551e-11
   75  188   3.129e-12
   75  189   5.402e-08
   75  190   1.715e-08
   75  191   7.189e-07
   75  192   1.865e-07
   75  193   4.043e-06
   75  194   7.865e-07
   75  195   3.773e-09
   75  196   6.947e-11
   75  197   1.439e-07
   75  198   3.056e-13
   75  199   1.126e-09
   75  200   3.524e-12
   75  201   2.267e-12
   75  202   3.979e-15
   75  203   8.601e-16
   76  182   1.677e-10
   76  183   3.814e-11
   76  184   5.039e-10
   76  185   2.758e-11
   76  186   1.194e-09
   76  187   8.403e-12
   76  188   9.798e-13
   76  189   1.646e-11
   76  190   2.722e-09
   76  191   3.967e-08
   76  192   6.464e-07
   76  193   6.621e-07
   76  194   4.745e-06
   76  195   7.575e-06
   76  196   1.017e-05
   76  197   8.933e-06
   76  198   4.487e-06
   76  199   4.884e-09
   76  200   1.663e-09
   76  201   1.784e-08
   76  202   2.455e-12
   76  203   5.395e-15
   76  204   1.873e-15
   77  183   7.748e-12
   77  184   9.503e-13
   77  185   5.572e-10
   77  186   2.405e-11
   77  187   5.414e-10
   77  188   9.159e-12
   77  189   4.093e-10
   77  190   2.546e-12
   77  191   3.207e-12
   77  192   2.914e-14
   77  193   1.719e-10
   77  194   8.885e-13
   77  195   7.932e-07
   77  196   1.711e-07
   77  197   2.935e-06
   77  198   6.957e-07
   77  199   3.319e-08
   77  200   1.094e-07
   77  201   8.370e-07
   77  202   2.950e-09
   77  203   1.564e-11
   77  204   3.409e-14
   77  205   6.180e-14
   77  206   4.673e-16
   77  207   2.764e-16
   77  208   6.286e-18
   78  190   1.589e-10
   78  191   8.487e-12
   78  192   4.640e-10
   78  193   1.237e-11
   78  194   7.984e-12
   78  195   2.578e-09
   78  196   1.191e-07
   78  197   2.594e-07
   78  198   7.505e-06
   78  199   1.806e-05
   78  200   1.183e-05
   78  201   3.039e-06
   78  202   6.890e-07
   78  203   1.126e-09
   78  204   1.042e-09
   78  205   1.183e-13
   78  206   4.692e-13
   78  207   1.202e-15
   78  208   1.241e-15
   78  209   6.661e-18
   79  191   6.619e-12
   79  192   1.507e-13
   79  193   9.735e-11
   79  194   1.335e-12
   79  195   2.315e-10
   79  196   1.981e-12
   79  197   1.007e-10
   79  198   1.921e-13
   79  199   4.811e-07
   79  200   1.223e-08
   79  201   8.135e-07
   79  202   1.196e-10
   79  203   1.215e-07
   79  204   9.928e-08
   79  205   3.214e-08
   79  206   3.988e-13
   79  207   1.053e-11
   79  208   4.724e-14
   79  209   2.354e-13
   79  210   1.994e-14
   79  211   8.780e-15
   79  212   2.128e-16
   79  213   7.939e-17
   80  194   7.105e-11
   80  195   3.224e-14
   80  196   3.125e-11
   80  197   7.240e-12
   80  198   9.179e-11
   80  199   5.212e-11
   80  200   1.111e-10
   80  201   1.263e-08
   80  202   1.610e-10
   80  203   1.622e-07
   80  204   2.856e-07
   80  205   1.761e-07
   80  206   1.517e-07
   80  207   1.492e-07
   80  208   1.881e-07
   80  209   2.686e-08
   80  210   2.423e-12
   80  211   1.146e-13
   80  212   1.021e-13
   80  213   5.195e-16
   80  214   1.126e-15
   80  215   1.350e-17
   81  195   7.099e-13
   81  196   9.809e-14
   81  197   7.998e-12
   81  198   1.609e-12
   81  199   2.767e-11
   81  200   2.823e-12
   81  201   4.806e-12
   81  202   1.819e-13
   81  203   2.021e-12
   81  204   1.114e-13
   81  205   2.700e-08
   81  206   1.817e-08
   81  207   6.443e-08
   81  208   4.346e-09
   81  209   1.106e-07
   81  210   1.365e-07
   81  211   8.691e-10
   81  212   1.239e-12
   81  213   1.793e-07
   81  214   8.699e-13
   81  215   5.912e-13
   81  216   3.177e-14
   81  217   1.218e-14
   81  218   1.032e-15
   81  219   1.766e-16
   81  220   9.568e-18
   82  199   9.883e-13
   82  200   1.536e-13
   82  201   3.532e-14
   82  202   1.121e-12
   82  203   1.130e-13
   82  204   1.258e-12
   82  205   1.977e-14
   82  206   2.537e-09
   82  207   8.929e-09
   82  208   7.129e-09
   82  209   4.443e-08
   82  210   1.739e-07
   82  211   1.816e-07
   82  212   2.854e-07
   82  213   2.210e-07
   82  214   3.338e-07
   82  215   1.810e-07
   82  216   2.726e-07
   82  217   4.897e-09
   82  218   1.534e-09
   82  219   2.216e-09
   82  220   2.992e-12
   82  221   3.460e-10
   82  222   1.708e-13
   82  223   9.794e-15
   82  224   6.056e-15
   82  225   7.828e-16
   82  226   6.906e-17
   83  200   8.308e-16
   83  201   4.966e-17
   83  202   1.287e-17
   83  203   7.698e-16
   83  204   1.699e-16
   83  205   1.668e-15
   83  206   1.852e-16
   83  207   1.785e-15
   83  208   8.262e-17
   83  209   1.091e-10
   83  210   3.080e-14
   83  211   3.665e-09
   83  212   4.691e-10
   83  213   1.336e-08
   83  214   1.250e-08
   83  215   9.564e-08
   83  216   1.116e-08
   83  217   1.001e-07
   83  218   5.901e-08
   83  219   4.761e-08
   83  220   8.195e-09
   83  221   2.378e-10
   83  222   1.143e-12
   83  223   1.670e-12
   83  224   1.326e-13
   83  225   3.204e-13
   83  226   1.409e-13
   83  227   1.554e-13
   83  228   8.475e-15
   83  229   1.475e-14
   83  230   5.576e-15
   83  231   2.536e-15
   83  232   1.189e-16
   83  233   2.498e-17
   84  211   4.104e-14
   84  213   1.774e-17
   84  214   1.723e-15
   84  215   3.775e-13
   84  216   1.947e-11
   84  217   1.577e-09
   84  218   1.814e-07
   84  219   1.411e-07
   84  220   2.992e-07
   84  221   1.718e-07
   84  222   2.999e-07
   84  223   2.410e-09
   84  224   1.309e-10
   84  225   8.933e-13
   84  226   5.652e-13
   84  227   4.593e-13
   84  228   4.383e-13
   84  229   2.793e-14
   84  230   8.285e-14
   84  231   1.251e-14
   84  232   9.552e-15
   84  233   2.994e-16
   84  234   8.846e-17
   85  217   3.066e-14
   85  218   2.904e-13
   85  219   4.879e-09
   85  220   3.408e-08
   85  221   8.930e-08
   85  222   2.093e-08
   85  223   1.245e-07
   85  224   1.287e-07
   85  225   6.935e-08
   85  226   8.260e-10
   85  227   1.474e-10
   85  228   3.769e-12
   85  229   6.418e-13
   85  230   6.968e-14
   85  231   2.788e-13
   85  232   6.750e-14
   85  233   3.090e-13
   85  234   3.281e-14
   85  235   3.515e-14
   85  236   1.942e-14
   85  237   2.026e-14
   85  238   4.397e-15
   85  239   2.171e-15
   85  240   1.450e-16
   85  241   2.280e-17
   86  218   6.824e-18
   86  219   9.475e-12
   86  220   2.944e-09
   86  221   2.260e-08
   86  222   1.527e-08
   86  223   2.065e-07
   86  224   1.419e-07
   86  225   5.402e-07
   86  226   4.792e-07
   86  227   5.890e-08
   86  228   2.290e-07
   86  229   5.405e-09
   86  230   9.779e-11
   86  231   2.886e-13
   86  232   1.085e-12
   86  233   2.169e-13
   86  234   6.423e-13
   86  235   4.646e-14
   86  236   1.565e-13
   86  237   1.497e-14
   86  238   2.906e-14
   86  239   4.233e-15
   86  240   2.885e-15
   86  241   1.655e-16
   86  242   2.422e-17
   87  221   2.547e-10
   87  222   3.503e-15
   87  223   4.598e-09
   87  224   6.789e-10
   87  225   7.951e-08
   87  226   3.683e-08
   87  227   5.527e-07
   87  228   1.527e-07
   87  229   2.706e-07
   87  230   2.158e-08
   87  231   2.545e-08
   87  232   5.943e-11
   87  233   1.291e-09
   87  234   6.060e-13
   87  235   6.380e-13
   87  236   1.109e-13
   87  237   1.967e-13
   87  238   5.452e-14
   87  239   3.497e-13
   87  240   4.978e-14
   87  241   8.542e-14
   87  242   1.173e-14
   87  243   8.802e-15
   87  244   6.245e-16
   87  245   1.108e-16
   87  246   1.818e-17
   88  222   5.614e-17
   88  223   7.577e-11
   88  224   7.865e-11
   88  225   9.036e-09
   88  226   2.673e-08
   88  227   1.737e-07
   88  228   1.995e-07
   88  229   4.000e-07
   88  230   3.329e-07
   88  231   4.432e-07
   88  232   4.743e-07
   88  233   1.739e-07
   88  234   8.777e-08
   88  235   6.392e-09
   88  236   7.148e-11
   88  237   9.459e-13
   88  238   3.854e-13
   88  239   8.603e-14
   88  240   4.038e-13
   88  241   1.097e-13
   88  242   2.927e-13
   88  243   6.439e-14
   88  244   2.409e-14
   88  245   1.778e-15
   88  246   4.154e-16
   88  247   2.596e-17
   89  225   1.345e-13
   89  227   1.778e-09
   89  228   5.661e-14
   89  229   5.693e-08
   89  230   2.108e-09
   89  231   2.275e-07
   89  232   9.277e-08
   89  233   6.423e-07
   89  234   2.400e-07
   89  235   3.237e-07
   89  236   2.311e-08
   89  237   1.645e-08
   89  238   3.139e-10
   89  239   5.199e-11
   89  240   2.691e-13
   89  241   1.519e-12
   89  242   1.583e-13
   89  243   4.168e-13
   89  244   1.053e-13
   89  245   2.436e-13
   89  246   4.281e-14
   89  247   5.005e-14
   89  248   3.527e-15
   89  249   8.035e-16
   89  250   2.234e-17
   89  251   6.474e-18
   90  227   4.744e-17
   90  228   5.712e-17
   90  229   3.345e-10
   90  230   4.576e-10
   90  231   1.462e-08
   90  232   2.600e-08
   90  233   1.801e-07
   90  234   3.300e-07
   90  235   3.879e-07
   90  236   5.024e-07
   90  237   8.277e-07
   90  238   3.533e-07
   90  239   1.590e-07
   90  240   5.457e-08
   90  241   3.777e-09
   90  242   2.634e-08
   90  243   4.527e-11
   90  244   1.037e-12
   90  245   7.820e-13
   90  246   7.022e-13
   90  247   1.774e-13
   90  248   2.367e-13
   90  249   6.117e-14
   90  250   2.071e-14
   90  251   7.068e-16
   90  252   2.262e-16
   90  253   1.571e-17
   91  231   3.181e-12
   91  232   8.557e-17
   91  233   3.353e-09
   91  234   4.669e-12
   91  235   2.901e-08
   91  236   9.508e-09
   91  237   1.467e-07
   91  238   2.974e-08
   91  239   2.666e-07
   91  240   1.060e-07
   91  241   2.220e-07
   91  242   1.306e-08
   91  243   5.193e-08
   91  244   3.409e-10
   91  245   3.262e-12
   91  246   1.285e-12
   91  247   3.843e-13
   91  248   1.406e-13
   91  249   4.480e-13
   91  250   1.102e-13
   91  251   1.919e-13
   91  252   2.139e-14
   91  253   2.598e-14
   91  254   7.264e-15
   91  255   4.619e-15
   91  256   8.354e-16
   91  257   1.572e-16
   91  258   2.369e-17
   92  233   2.571e-14
   92  234   3.884e-15
   92  235   4.270e-10
   92  236   4.496e-10
   92  237   7.949e-09
   92  238   7.033e-09
   92  239   1.443e-09
   92  240   1.295e-07
   92  241   2.791e-07
   92  242   2.980e-07
   92  243   1.377e-07
   92  244   1.815e-07
   92  245   8.847e-08
   92  246   1.817e-09
   92  247   9.646e-11
   92  248   2.846e-12
   92  249   2.138e-12
   92  250   7.921e-13
   92  251   6.391e-13
   92  252   5.158e-13
   92  253   6.754e-14
   92  254   1.152e-13
   92  255   1.276e-14
   92  256   1.451e-15
   92  259   8.114e-18
   93  237   2.699e-13
   93  238   1.212e-17
   93  239   2.360e-11
   93  240   7.089e-11
   93  241   5.932e-09
   93  242   1.001e-08
   93  243   1.374e-07
   93  244   1.083e-07
   93  245   1.971e-07
   93  246   9.376e-09
   93  247   1.237e-08
   93  248   1.958e-11
   93  249   1.789e-12
   93  250   9.785e-13
   93  251   2.570e-13
   93  252   1.762e-13
   93  253   2.373e-13
   93  254   5.879e-14
   93  255   1.266e-13
   93  256   2.688e-14
   93  257   3.935e-14
   93  258   6.589e-15
   94  239   2.013e-15
   94  240   3.744e-13
   94  241   1.511e-10
   94  242   1.924e-09
   94  243   3.659e-08
   94  244   2.683e-08
   94  245   1.832e-07
   94  246   3.364e-07
   94  247   2.790e-07
   94  248   2.334e-07
   94  249   2.672e-07
   94  250   2.000e-08
   94  251   5.068e-09
   94  252   3.819e-09
   94  253   8.957e-10
   94  254   7.621e-13
   94  255   1.358e-13
   94  256   1.044e-13
   94  257   1.490e-14
   94  258   2.240e-14
   94  259   3.399e-15
   94  260   1.450e-15
   94  261   7.591e-16
   94  262   6.159e-16
   94  263   9.616e-17
   94  264   4.898e-17
   94  265   1.006e-17
   95  243   4.106e-11
   95  244   3.762e-15
   95  245   1.278e-10
   95  246   1.486e-11
   95  247   6.036e-11
   95  248   3.593e-08
   95  249   8.959e-08
