#   Z    A  M_ej/M_sun
   61  145   1.613e-11
   61  146   7.463e-12
   61  147   1.613e-11
   61  148   2.669e-12
   61  149   2.210e-10
   61  150   2.956e-11
   61  151   4.624e-09
   61  152   5.805e-09
   61  153   8.077e-08
   61  154   4.248e-08
   61  155   1.387e-08
   61  156   1.316e-09
   61  157   3.284e-10
   61  158   9.407e-13
   61  159   1.145e-14
   61  160   9.528e-15
   61  161   4.047e-15
   61  162   1.858e-15
   61  163   1.756e-15
   61  164   5.675e-16
   61  165   3.049e-16
   61  166   1.069e-16
   61  167   7.463e-17
   61  168   1.847e-17
   62  142   3.217e-07
   62  143   7.683e-09
   62  144   6.577e-09
   62  145   9.432e-13
   62  146   1.754e-12
   62  147   6.856e-14
   62  148   7.581e-13
   62  149   7.102e-14
   62  150   7.126e-13
   62  151   1.799e-12
   62  152   8.245e-10
   62  153   1.178e-08
   62  154   1.486e-08
   62  155   3.722e-08
   62  156   1.234e-07
   62  157   8.143e-08
   62  158   8.561e-08
   62  159   5.249e-10
   62  160   1.792e-10
   62  161   6.254e-13
   62  162   1.148e-14
   62  163   3.958e-15
   62  164   4.564e-15
   62  165   1.560e-15
   62  166   7.069e-16
   62  167   1.812e-16
   62  168   1.860e-16
   62  169   5.077e-17
   62  170   2.872e-17
   63  143   7.911e-09
   63  144   1.081e-12
   63  145   1.884e-09
   63  146   4.516e-12
   63  147   1.033e-13
   63  148   4.670e-15
   63  149   2.717e-12
   63  150   1.435e-14
   63  151   1.383e-14
   63  152   7.911e-16
   63  153   1.880e-12
   63  154   1.469e-13
   63  155   1.037e-09
   63  156   1.895e-10
   63  157   1.338e-08
   63  158   1.811e-08
   63  159   9.780e-08
   63  160   2.327e-08
   63  161   9.420e-09
   63  162   6.211e-10
   63  163   4.887e-11
   63  164   1.805e-13
   63  165   5.878e-15
   63  166   1.678e-15
   63  167   1.029e-15
   63  168   3.339e-16
   63  169   3.903e-16
   63  170   1.191e-16
   63  171   5.967e-17
   63  172   2.492e-17
   64  152   4.800e-11
   64  153   2.239e-13
   64  154   4.336e-14
   64  155   2.278e-15
   64  156   1.074e-11
   64  157   1.187e-11
   64  158   5.798e-10
   64  159   5.080e-09
   64  160   7.519e-08
   64  161   7.035e-08
   64  162   1.499e-07
   64  163   4.788e-08
   64  164   2.328e-08
   64  165   2.735e-10
   64  166   7.593e-13
   64  167   2.518e-12
   64  168   2.397e-15
   64  169   7.492e-16
   64  170   7.755e-16
   64  171   1.857e-16
   64  172   1.642e-16
   64  173   5.214e-17
   64  174   3.409e-17
   65  153   1.128e-11
   65  154   1.069e-13
   65  155   4.809e-12
   65  156   1.259e-15
   65  157   2.564e-13
   65  158   3.552e-14
   65  159   3.218e-12
   65  160   2.099e-12
   65  161   1.820e-08
   65  162   1.707e-08
   65  163   6.486e-08
   65  164   5.435e-08
   65  165   5.730e-08
   65  166   9.585e-09
   65  167   4.432e-09
   65  168   6.102e-11
   65  169   2.964e-13
   65  170   1.175e-15
   65  171   5.857e-15
   65  172   3.117e-16
   65  173   1.406e-16
   65  174   5.584e-17
   66  154   7.540e-07
   66  155   3.427e-09
   66  156   2.283e-09
   66  157   1.152e-10
   66  158   8.446e-12
   66  159   2.905e-13
   66  160   9.124e-13
   66  161   1.090e-12
   66  162   1.232e-09
   66  163   2.035e-09
   66  164   1.578e-08
   66  165   3.050e-08
   66  166   9.074e-08
   66  167   7.553e-08
   66  168   7.315e-08
   66  169   1.859e-08
   66  170   4.723e-08
   66  171   9.040e-12
   66  172   5.042e-11
   66  173   5.427e-16
   66  174   2.635e-16
   67  155   7.283e-08
   67  156   2.541e-09
   67  157   7.694e-10
   67  158   4.386e-11
   67  159   6.739e-12
   67  160   2.047e-11
   67  161   3.081e-12
   67  162   2.147e-15
   67  163   7.198e-13
   67  164   1.361e-13
   67  165   1.424e-10
   67  166   9.261e-11
   67  167   1.165e-08
   67  168   7.351e-09
   67  169   6.002e-08
   67  170   5.870e-08
   67  171   3.362e-08
   67  172   1.137e-08
   67  173   8.888e-09
   67  174   1.352e-12
   67  175   1.841e-13
   68  160   3.158e-08
   68  161   6.032e-10
   68  162   1.187e-09
   68  163   5.206e-11
   68  164   6.574e-12
   68  165   4.794e-14
   68  166   5.465e-13
   68  167   3.408e-11
   68  168   1.583e-09
   68  169   9.032e-09
   68  170   1.537e-08
   68  171   6.601e-08
   68  172   9.295e-08
   68  173   5.903e-08
   68  174   8.314e-08
   68  175   4.133e-08
   68  176   8.643e-09
   68  177   7.477e-10
   68  178   1.582e-12
   68  179   5.493e-15
   69  161   2.825e-09
   69  162   2.054e-10
   69  163   3.101e-10
   69  164   6.698e-12
   69  165   3.451e-12
   69  166   1.217e-11
   69  167   3.049e-11
   69  168   1.796e-14
   69  169   3.097e-13
   69  170   4.284e-14
   69  171   2.141e-10
   69  172   9.565e-11
   69  173   4.042e-08
   69  174   2.823e-08
   69  175   5.456e-08
   69  176   5.823e-08
   69  177   4.519e-08
   69  178   1.031e-09
   69  179   3.788e-11
   69  180   7.674e-15
   69  181   2.248e-17
   70  166   3.654e-08
   70  167   5.177e-10
   70  168   6.969e-10
   70  169   1.590e-11
   70  170   7.924e-11
   70  171   1.177e-12
   70  172   6.844e-13
   70  173   3.987e-11
   70  174   3.067e-09
   70  175   2.263e-09
   70  176   2.775e-08
   70  177   6.819e-08
   70  178   1.021e-07
   70  179   6.774e-08
   70  180   3.383e-08
   70  181   7.271e-09
   70  182   3.310e-10
   70  183   9.432e-13
   70  184   3.999e-14
   70  186   4.027e-17
   71  167   2.659e-09
   71  168   1.587e-10
   71  169   1.752e-10
   71  170   5.755e-12
   71  171   2.892e-09
   71  172   9.320e-11
   71  173   1.678e-12
   71  174   1.492e-14
   71  175   1.884e-12
   71  176   6.646e-13
   71  177   3.523e-10
   71  178   1.165e-09
   71  179   8.574e-09
   71  180   1.660e-08
   71  181   2.333e-08
   71  182   2.421e-08
   71  183   1.188e-08
   71  184   1.334e-09
   71  185   9.956e-11
   71  186   3.220e-13
   71  187   8.023e-15
   72  174   5.678e-08
   72  175   1.170e-09
   72  176   7.974e-12
   72  177   1.209e-13
   72  178   2.066e-11
   72  179   1.615e-11
   72  180   1.792e-09
   72  181   5.164e-09
   72  182   1.458e-08
   72  183   2.168e-08
   72  184   3.002e-08
   72  185   2.517e-08
   72  186   3.828e-08
   72  187   3.342e-12
   72  188   1.493e-08
   72  189   1.136e-10
   72  190   9.811e-11
   72  191   3.536e-17
   72  192   9.708e-16
   73  175   6.224e-09
   73  176   2.083e-10
   73  177   5.484e-12
   73  178   3.599e-12
   73  179   3.242e-11
   73  180   2.704e-14
   73  181   3.487e-13
   73  182   3.528e-13
   73  183   2.588e-10
   73  184   1.038e-10
   73  185   7.584e-09
   73  186   1.712e-08
   73  187   4.645e-08
   73  188   1.088e-08
   73  189   7.854e-10
   73  190   1.393e-10
   73  191   1.065e-09
   73  192   4.479e-15
   73  193   4.854e-13
   74  178   1.041e-07
   74  179   1.279e-09
   74  180   1.062e-10
   74  181   6.898e-14
   74  182   2.739e-14
   74  183   3.808e-14
   74  184   2.362e-12
   74  185   8.118e-11
   74  186   9.533e-10
   74  187   2.372e-08
   74  188   4.466e-08
   74  189   7.038e-08
   74  190   8.452e-08
   74  191   7.075e-08
   74  192   1.532e-07
   74  193   3.863e-09
   74  194   2.611e-08
   74  195   1.993e-11
   74  196   2.517e-12
   75  179   5.299e-09
   75  180   1.870e-10
   75  181   7.773e-12
   75  182   3.231e-12
   75  183   5.592e-14
   75  184   3.548e-16
   75  185   4.994e-16
   75  186   6.837e-17
   75  187   9.102e-12
   75  188   1.538e-12
   75  189   5.425e-09
   75  190   2.170e-09
   75  191   7.524e-08
   75  192   1.993e-08
   75  193   2.738e-07
   75  194   6.612e-08
   75  195   2.616e-10
   75  196   5.250e-12
   75  197   9.339e-09
   75  198   3.782e-15
   75  199   4.116e-11
   75  200   7.105e-14
   76  182   3.632e-09
   76  183   2.607e-11
   76  184   8.339e-12
   76  185   9.343e-14
   76  186   3.371e-11
   76  187   1.672e-13
   76  188   1.013e-14
   76  189   1.685e-12
   76  190   3.510e-10
   76  191   4.231e-09
   76  192   7.038e-08
   76  193   4.566e-08
   76  194   4.125e-07
   76  195   5.615e-07
   76  196   8.540e-07
   76  197   6.094e-07
   76  198   2.258e-07
   76  199   1.800e-10
   76  200   5.730e-11
   76  201   6.918e-10
   76  202   1.534e-16
   77  183   3.591e-11
   77  184   1.454e-12
   77  185   1.860e-12
   77  186   7.648e-14
   77  187   1.639e-12
   77  188   4.764e-14
   77  189   6.041e-15
   77  190   4.782e-17
   77  191   1.070e-13
   77  192   1.426e-17
   77  193   1.209e-11
   77  194   1.138e-13
   77  195   5.972e-08
   77  196   1.448e-08
   77  197   2.040e-07
   77  198   3.502e-08
   77  199   1.248e-09
   77  200   4.103e-09
   77  201   3.502e-08
   77  202   1.278e-10
   77  203   1.797e-14
   78  190   1.272e-08
   78  191   1.494e-10
   78  192   2.412e-12
   78  193   1.802e-14
   78  194   3.835e-15
   78  195   1.973e-10
   78  196   1.028e-08
   78  197   1.835e-08
   78  198   3.869e-07
   78  199   7.681e-07
   78  200   4.908e-07
   78  201   1.322e-07
   78  202   3.376e-08
   78  203   4.802e-11
   78  204   2.540e-11
   79  191   9.752e-10
   79  192   2.133e-11
   79  193   6.303e-13
   79  194   3.682e-15
   79  195   4.392e-14
   79  197   5.486e-12
   79  198   1.272e-17
   79  199   2.085e-08
   79  200   5.165e-10
   79  201   3.617e-08
   79  202   5.440e-12
   79  203   6.156e-09
   79  204   2.838e-09
   79  205   1.077e-09
   79  207   3.231e-14
   80  194   2.258e-08
   80  195   2.747e-11
   80  196   2.925e-13
   80  197   2.052e-15
   80  198   3.772e-17
   80  199   2.101e-12
   80  200   4.757e-12
   80  201   5.706e-10
   80  202   8.131e-12
   80  203   8.476e-09
   80  204   8.431e-09
   80  205   6.092e-09
   80  206   7.026e-09
   80  207   5.086e-09
   80  208   7.898e-09
   80  209   4.044e-10
   80  210   2.181e-17
   81  195   1.194e-10
   81  196   1.848e-12
   81  197   8.431e-14
   81  198   6.516e-16
   81  199   1.458e-11
   81  200   2.464e-14
   81  201   1.122e-16
   81  203   6.937e-14
   81  204   9.132e-17
   81  205   9.509e-10
   81  206   8.678e-10
   81  207   3.619e-09
   81  208   1.997e-10
   81  209   2.227e-09
   81  210   8.732e-09
   81  211   2.521e-11
   81  213   3.463e-09
   81  214   8.914e-18
   82  199   1.134e-09
   82  200   2.437e-11
   82  201   2.860e-14
   82  202   1.225e-16
   82  206   1.251e-10
   82  207   6.869e-10
   82  208   2.474e-10
   82  209   1.058e-09
   82  210   1.500e-08
   82  211   5.906e-09
   82  212   6.644e-09
   82  213   6.173e-09
   82  214   6.937e-09
   82  215   8.229e-09
   82  216   1.418e-08
   82  217   1.410e-10
   82  218   8.130e-11
   82  219   5.414e-11
   82  220   1.760e-16
   82  221   1.020e-11
   83  200   1.019e-12
   83  201   2.178e-14
   83  202   1.088e-16
   83  208   1.483e-16
   83  209   3.845e-12
   83  210   2.216e-13
   83  211   1.192e-10
   83  212   1.113e-11
   83  213   4.937e-10
   83  214   2.279e-10
   83  215   4.792e-09
   83  216   5.832e-10
   83  217   4.346e-09
   83  218   3.402e-09
   83  219   1.407e-09
   83  220   2.135e-10
   83  221   6.990e-12
   83  222   3.204e-16
   83  223   1.600e-15
   84  210   3.599e-17
   84  211   1.335e-15
   84  214   3.141e-17
   84  215   1.885e-14
   84  216   8.587e-13
   84  217   6.850e-11
   84  218   1.088e-08
   84  219   4.668e-09
   84  220   8.709e-09
   84  221   4.850e-09
   84  222   9.993e-09
   84  223   8.384e-11
   84  224   3.120e-12
   84  225   3.543e-15
   85  217   9.193e-16
   85  218   1.742e-14
   85  219   1.686e-10
   85  220   1.029e-09
   85  221   2.528e-09
   85  222   7.055e-10
   85  223   4.540e-09
   85  224   3.590e-09
   85  225   1.077e-09
   85  226   2.131e-11
   85  227   2.559e-12
   85  228   9.901e-14
   85  229   6.156e-17
   86  219   3.295e-13
   86  220   9.145e-11
   86  221   6.448e-10
   86  222   5.245e-10
   86  223   7.719e-09
   86  224   4.089e-09
   86  225   8.650e-09
   86  226   1.392e-08
   86  227   1.145e-09
   86  228   1.061e-08
   86  229   2.206e-10
   86  230   2.912e-12
   86  231   2.230e-16
   86  232   7.984e-15
   87  221   7.335e-12
   87  222   5.569e-17
   87  223   1.751e-10
   87  224   2.000e-11
   87  225   1.295e-09
   87  226   1.085e-09
   87  227   1.129e-08
   87  228   7.171e-09
   87  229   1.152e-08
   87  230   7.039e-10
   87  231   7.667e-10
   87  232   1.092e-12
   87  233   2.123e-11
   87  234   1.836e-15
   87  235   5.920e-17
   88  223   2.941e-12
   88  224   2.374e-12
   88  225   1.499e-10
   88  226   8.104e-10
   88  227   3.650e-09
   88  228   9.655e-09
   88  229   1.741e-08
   88  230   1.145e-08
   88  231   1.402e-08
   88  232   1.032e-08
   88  233   3.058e-09
   88  234   3.074e-09
   88  235   1.407e-10
   88  236   1.676e-12
   88  237   1.304e-14
   89  225   2.449e-15
   89  227   3.830e-11
   89  228   2.049e-15
   89  229   2.526e-09
   89  230   7.385e-11
   89  231   7.386e-09
   89  232   2.055e-09
   89  233   1.169e-08
   89  234   8.596e-09
   89  235   7.551e-09
   89  236   5.873e-10
   89  237   3.972e-10
   89  238   1.063e-11
   89  239   1.804e-12
   89  240   1.253e-16
   89  241   4.478e-14
   90  229   1.513e-11
   90  230   1.639e-11
   90  231   4.867e-10
   90  232   5.895e-10
   90  233   3.361e-09
   90  234   1.218e-08
   90  235   9.312e-09
   90  236   1.335e-08
   90  237   2.084e-08
   90  238   1.325e-08
   90  239   6.200e-09
   90  240   2.723e-09
   90  241   2.104e-10
   90  242   7.487e-10
   90  243   1.077e-12
   90  244   2.085e-15
   90  245   6.476e-16
   91  231   1.084e-13
   91  233   6.403e-11
   91  234   1.745e-13
   91  235   7.126e-10
   91  236   2.572e-10
   91  237   3.754e-09
   91  238   1.132e-09
   91  239   1.065e-08
   91  240   5.377e-09
   91  241   1.324e-08
   91  242   3.715e-10
   91  243   1.347e-09
   91  244   7.290e-12
   91  245   3.453e-14
   91  246   4.633e-15
   92  233   5.025e-16
   92  234   1.484e-16
   92  235   1.073e-11
   92  236   1.239e-11
   92  237   2.069e-10
   92  238   2.732e-10
   92  239   5.869e-11
   92  240   6.734e-09
   92  241   1.718e-08
   92  242   8.850e-09
   92  243   3.627e-09
   92  244   4.046e-09
   92  245   1.579e-09
   92  246   2.467e-11
   92  247   2.338e-12
   92  248   2.479e-14
   92  249   2.102e-14
   92  251   1.251e-15
   93  237   7.158e-15
   93  239   9.773e-13
   93  240   3.763e-12
   93  241   3.737e-10
   93  242   3.029e-10
   93  243   3.681e-09
   93  244   2.441e-09
   93  245   3.557e-09
   93  246   1.284e-10
   93  247   3.134e-10
   93  248   2.956e-13
   93  249   2.079e-14
   93  250   1.968e-15
   93  251   5.488e-16
   94  239   8.497e-17
   94  240   2.029e-14
   94  241   9.749e-12
   94  242   5.945e-11
   94  243   9.982e-10
   94  244   6.126e-10
   94  245   3.359e-09
   94  246   4.774e-09
   94  247   7.256e-09
   94  248   4.329e-09
   94  249   5.375e-09
   94  250   3.333e-10
   94  251   8.784e-11
   94  252   5.994e-11
   94  253   1.732e-11
   94  254   2.083e-15
   94  255   1.299e-17
   95  243   1.139e-12
   95  244   5.004e-17
   95  245   2.373e-12
   95  246   2.138e-13
   95  247   1.588e-12
   95  248   6.743e-10
   95  249   1.819e-09
