#   Z    A  M_ej/M_sun
   41   88   1.373e-11
   41   89   2.093e-11
   41   90   1.280e-12
   41   91   3.937e-10
   41   92   8.847e-14
   41   93   4.401e-15
   42   83   1.495e-15
   42   84   3.043e-11
   42   85   4.884e-11
   42   86   5.816e-10
   42   87   3.502e-10
   42   88   4.154e-10
   42   89   2.056e-10
   42   90   2.158e-10
   42   91   7.001e-12
   42   92   1.335e-09
   42   93   4.924e-12
   42   94   1.015e-12
   42   95   1.539e-16
   43   86   1.123e-14
   43   87   7.373e-12
   43   88   3.461e-11
   43   89   1.036e-10
   43   90   2.417e-11
   43   91   9.815e-11
   43   92   3.763e-12
   43   93   1.770e-12
   43   94   1.488e-14
   43   95   1.435e-14
   43   96   3.230e-17
   44   88   2.438e-13
   44   89   4.493e-13
   44   90   6.726e-11
   44   91   1.233e-11
   44   92   4.894e-11
   44   93   7.304e-12
   44   94   1.394e-12
   44   95   8.482e-14
   44   96   2.846e-14
   44   97   1.830e-16
   44   98   1.557e-16
   45   90   9.839e-18
   45   91   1.429e-13
   45   92   4.918e-13
   45   93   3.238e-12
   45   94   5.487e-12
   45   95   1.793e-12
   45   96   8.618e-14
   45   97   2.428e-15
   45   98   5.118e-17
   46   92   2.811e-16
   46   93   1.260e-15
   46   94   9.825e-13
   46   95   1.195e-13
   46   96   6.055e-13
   46   97   3.747e-14
   46   98   6.010e-15
   46   99   2.994e-16
   46  100   1.026e-17
   47   95   1.056e-15
   47   96   9.204e-15
   47   97   3.198e-14
   47   98   1.755e-14
   47   99   2.973e-15
   47  100   1.120e-16
   47  101   5.596e-18
   48   97   1.154e-17
   48   98   2.976e-15
   48   99   1.479e-15
   48  100   2.714e-16
   48  101   3.115e-17
   48  102   5.907e-18
   49  101   1.183e-17
   49  102   5.158e-18
