#   Z    A  M_ej/M_sun
   26   62   8.935e-05
   26   63   1.707e-10
   26   64   1.476e-16
   27   52   1.581e-14
   27   53   8.338e-12
   27   54   6.573e-12
   27   55   1.230e-05
   27   56   1.861e-05
   27   57   7.877e-06
   27   58   4.066e-07
   27   59   3.888e-05
   27   60   1.236e-06
   27   61   1.057e-04
   27   62   9.943e-05
   27   63   7.363e-06
   27   64   4.617e-17
   28   53   1.023e-15
   28   54   4.325e-13
   28   55   8.288e-13
   28   56   1.636e-01
   28   57   4.303e-03
   28   58   2.751e-02
   28   59   7.664e-04
   28   60   2.583e-02
   28   61   2.273e-04
   28   62   1.955e-02
   28   63   1.415e-04
   28   64   1.038e-02
   28   65   4.438e-05
   28   66   8.028e-03
   28   67   1.644e-06
   28   68   3.795e-04
   28   69   2.478e-08
   28   70   5.489e-09
   28   71   1.177e-15
   29   56   8.422e-18
   29   57   2.514e-07
   29   58   1.237e-06
   29   59   2.257e-04
   29   60   1.385e-03
   29   61   1.937e-04
   29   62   7.814e-06
   29   63   3.714e-04
   29   64   4.000e-06
   29   65   1.087e-04
   29   66   2.790e-06
   29   67   8.820e-05
   29   68   8.988e-04
   29   69   6.608e-05
   29   70   3.177e-05
   29   71   2.186e-06
   29   72   3.919e-09
   29   73   6.242e-11
   29   74   2.044e-18
   30   58   6.635e-09
   30   59   4.887e-08
   30   60   2.781e-03
   30   61   3.380e-05
   30   62   1.710e-03
   30   63   5.160e-05
   30   64   4.771e-03
   30   65   5.656e-05
   30   66   4.688e-03
   30   67   5.245e-06
   30   68   2.683e-03
   30   69   3.140e-05
   30   70   1.312e-04
   30   71   4.187e-05
   30   72   1.553e-04
   30   73   4.059e-06
   30   74   4.115e-04
   30   75   6.479e-08
   30   76   1.901e-08
   30   77   5.249e-16
   30   78   2.588e-18
   31   60   4.386e-16
   31   61   8.043e-12
   31   62   5.992e-09
   31   63   1.489e-06
   31   64   5.718e-05
   31   65   2.051e-06
   31   66   1.114e-07
   31   67   8.904e-06
   31   68   2.815e-07
   31   69   1.859e-05
   31   70   4.960e-08
   31   71   1.801e-05
   31   72   6.740e-08
   31   73   5.299e-05
   31   74   3.880e-04
   31   75   3.566e-05
   31   76   1.042e-04
   31   77   1.318e-06
   31   78   3.200e-09
   31   79   2.244e-12
   31   80   3.642e-17
   32   62   8.522e-14
   32   63   1.029e-10
   32   64   5.250e-05
   32   65   4.672e-07
   32   66   1.187e-05
   32   67   5.130e-07
   32   68   1.128e-04
   32   69   1.673e-06
   32   70   3.336e-04
   32   71   1.404e-06
   32   72   1.316e-04
   32   73   3.058e-07
   32   74   4.593e-05
   32   75   2.258e-05
   32   76   9.850e-04
   32   77   1.595e-04
   32   78   1.217e-03
   32   79   1.457e-05
   32   80   2.864e-04
   32   81   2.093e-07
   32   82   6.343e-09
   32   83   1.396e-17
   32   84   2.034e-18
   33   65   6.448e-15
   33   66   5.372e-10
   33   67   1.115e-07
   33   68   6.362e-07
   33   69   3.104e-08
   33   70   2.310e-09
   33   71   8.025e-08
   33   72   8.349e-09
   33   73   1.506e-06
   33   74   4.126e-08
   33   75   1.278e-06
   33   76   7.734e-09
   33   77   7.028e-06
   33   78   1.551e-05
   33   79   3.642e-04
   33   80   2.626e-04
   33   81   1.430e-04
   33   82   9.199e-05
   33   83   1.024e-05
   33   84   7.668e-12
   33   85   4.263e-10
   33   86   3.086e-18
   34   66   6.043e-18
   34   67   3.467e-12
   34   68   4.723e-07
   34   69   3.797e-08
   34   70   7.152e-08
   34   71   8.587e-09
   34   72   1.007e-06
   34   73   3.624e-08
   34   74   9.862e-06
   34   75   7.136e-07
   34   76   4.270e-05
   34   77   3.099e-07
   34   78   1.727e-05
   34   79   3.558e-05
   34   80   2.219e-03
   34   81   6.833e-04
   34   82   3.244e-03
   34   83   1.141e-03
   34   84   1.991e-03
   34   85   9.725e-06
   34   86   2.810e-06
   34   87   2.170e-10
   34   88   3.454e-17
   34   89   3.289e-18
   35   69   1.680e-17
   35   70   3.745e-11
   35   71   1.054e-08
   35   72   2.557e-08
   35   73   3.476e-09
   35   74   1.328e-10
   35   75   1.688e-09
   35   76   6.579e-10
   35   77   2.169e-07
   35   78   3.055e-09
   35   79   1.344e-06
   35   80   3.002e-08
   35   81   2.798e-05
   35   82   1.211e-07
   35   83   7.868e-05
   35   84   8.088e-04
   35   85   2.245e-04
   35   86   9.734e-05
   35   87   7.317e-06
   35   88   2.537e-06
   35   89   1.575e-09
   35   90   1.084e-15
   35   91   8.689e-18
   36   71   2.797e-14
   36   72   2.545e-08
   36   73   7.832e-09
   36   74   6.447e-09
   36   75   1.932e-09
   36   76   1.362e-08
   36   77   1.367e-09
   36   78   3.188e-07
   36   79   5.357e-08
   36   80   3.312e-06
   36   81   1.461e-07
   36   82   9.605e-06
   36   83   5.708e-07
   36   84   5.212e-05
   36   85   1.018e-04
   36   86   3.113e-03
   36   87   2.135e-05
   36   88   2.736e-04
   36   89   1.299e-04
   36   90   6.996e-06
   36   91   6.215e-09
   36   92   2.396e-16
   36   93   5.655e-17
   36   94   4.742e-18
   37   74   3.130e-12
   37   75   2.420e-09
   37   76   4.950e-09
   37   77   2.368e-09
   37   78   2.377e-10
   37   79   1.141e-10
   37   80   4.480e-11
   37   81   4.752e-09
   37   82   1.653e-10
   37   83   4.171e-07
   37   84   6.508e-08
   37   85   1.336e-06
   37   86   2.755e-07
   37   87   2.393e-04
   37   88   2.332e-06
   37   89   6.546e-05
   37   90   3.705e-05
   37   91   7.358e-06
   37   92   2.845e-10
   37   93   1.371e-09
   37   94   5.154e-15
   37   95   2.509e-17
   37   96   6.942e-18
   38   75   2.186e-15
   38   76   1.412e-09
   38   77   8.810e-10
   38   78   2.469e-09
   38   79   6.023e-10
   38   80   7.575e-09
   38   81   3.907e-10
   38   82   1.246e-08
   38   83   5.527e-09
   38   84   2.379e-07
   38   85   1.076e-07
   38   86   3.821e-06
   38   87   2.433e-06
   38   88   3.359e-03
   38   89   6.287e-06
   38   90   3.883e-05
   38   91   1.773e-05
   38   92   1.777e-04
   38   93   3.541e-05
   38   94   1.464e-05
   38   95   1.760e-07
   38   96   1.933e-16
   38   97   4.868e-17
   38   98   4.378e-17
   38   99   7.368e-18
   39   77   1.152e-17
   39   78   1.186e-13
   39   79   3.746e-10
   39   80   8.034e-10
   39   81   5.497e-10
   39   82   9.306e-11
   39   83   2.799e-10
   39   84   2.854e-10
   39   85   3.276e-10
   39   86   4.198e-10
   39   87   2.809e-08
   39   88   9.526e-08
   39   89   3.472e-04
   39   90   1.229e-07
   39   91   4.461e-08
   39   92   1.225e-06
   39   93   5.605e-06
   39   94   2.067e-05
   39   95   8.527e-06
   39   96   7.264e-11
   39   97   9.399e-13
   39   98   9.377e-17
   39   99   2.084e-16
   39  100   6.814e-17
   39  101   1.980e-17
   39  102   4.379e-18
   40   79   2.150e-17
   40   80   4.385e-11
   40   81   5.386e-11
   40   82   3.457e-10
   40   83   2.221e-10
   40   84   5.955e-09
   40   85   6.963e-10
   40   86   1.660e-08
   40   87   1.799e-09
   40   88   1.386e-07
   40   89   2.793e-07
   40   90   1.117e-03
   40   91   1.767e-06
   40   92   1.287e-07
   40   93   5.658e-09
   40   94   7.596e-07
   40   95   9.191e-07
   40   96   1.466e-05
   40   97   4.299e-06
   40   98   4.312e-07
   40   99   5.626e-16
   40  100   1.736e-09
   40  101   1.995e-15
   40  102   1.963e-13
   40  103   8.999e-17
   40  104   2.813e-17
   40  105   5.950e-18
   41   82   3.608e-15
   41   83   6.558e-12
   41   84   5.207e-11
   41   85   1.180e-10
   41   86   2.433e-10
   41   87   9.398e-10
   41   88   1.202e-09
   41   89   2.390e-09
   41   90   3.044e-09
   41   91   2.139e-06
   41   92   8.625e-09
   41   93   1.194e-08
   41   94   4.513e-11
   41   95   7.648e-12
   41   96   3.068e-11
   41   97   1.078e-08
   41   98   4.430e-08
   41   99   2.323e-08
   41  100   4.649e-10
   41  101   3.399e-09
   41  102   1.309e-10
   41  103   2.629e-16
   41  104   3.788e-10
   41  105   3.806e-13
   41  106   3.704e-17
   41  107   4.584e-18
   42   84   1.962e-13
   42   85   1.436e-12
   42   86   7.463e-11
   42   87   3.846e-11
   42   88   8.079e-09
   42   89   1.076e-09
   42   90   1.667e-07
   42   91   3.237e-08
   42   92   2.274e-05
   42   93   6.024e-08
   42   94   7.264e-08
   42   95   4.943e-10
   42   96   1.058e-10
   42   97   1.338e-10
   42   98   3.178e-06
   42   99   1.314e-06
   42  100   9.297e-06
   42  101   1.199e-05
   42  102   2.870e-05
   42  103   9.933e-06
   42  104   2.029e-05
   42  105   6.393e-06
   42  106   7.265e-09
   42  107   1.478e-12
   42  108   3.684e-17
   42  109   9.719e-18
   43   86   5.342e-17
   43   87   1.514e-13
   43   88   1.639e-12
   43   89   6.490e-12
   43   90   1.352e-12
   43   91   2.622e-10
   43   92   2.506e-09
   43   93   1.381e-07
   43   94   8.104e-08
   43   95   1.237e-09
   43   96   3.358e-11
   43   97   5.209e-11
   43   98   9.024e-13
   43   99   2.796e-10
   43  100   3.727e-16
   43  101   7.969e-07
   43  102   2.252e-07
   43  103   8.422e-06
   43  104   3.500e-05
   43  105   2.887e-05
   43  106   1.840e-06
   43  107   9.676e-07
   43  108   2.341e-10
   43  109   3.123e-17
   43  110   2.034e-17
   43  111   4.325e-18
   44   88   3.059e-16
   44   89   2.606e-15
   44   90   3.828e-12
   44   91   2.964e-13
   44   92   2.904e-09
   44   93   6.658e-09
   44   94   3.558e-06
   44   95   4.918e-08
   44   96   6.253e-09
   44   97   3.833e-11
   44   98   2.482e-11
   44   99   3.974e-13
   44  100   3.985e-13
   44  101   2.975e-08
   44  102   2.463e-06
   44  103   7.740e-06
   44  104   1.214e-06
   44  105   2.803e-06
   44  106   7.115e-06
   44  107   1.407e-05
   44  108   1.478e-05
   44  109   2.385e-06
   44  110   2.762e-08
   44  111   1.811e-16
   44  112   3.639e-17
   44  113   9.960e-18
   44  114   4.246e-18
   45   91   8.117e-16
   45   92   4.396e-15
   45   93   7.594e-14
   45   94   8.475e-12
   45   95   4.086e-09
   45   96   7.040e-09
   45   97   6.300e-10
   45   98   3.935e-11
   45   99   4.217e-12
   45  100   2.418e-14
   45  101   1.059e-13
   45  102   3.284e-16
   45  103   6.286e-11
   45  104   1.668e-17
   45  105   4.601e-09
   45  106   4.426e-12
   45  107   3.189e-06
   45  108   9.304e-07
   45  109   8.054e-06
   45  110   9.634e-09
   45  111   1.627e-08
   45  112   2.893e-11
   45  113   4.660e-14
   45  114   5.707e-17
   45  115   9.926e-18
   45  116   4.263e-18
   45  117   3.696e-18
   46   94   3.084e-14
   46   95   9.977e-16
   46   96   9.536e-09
   46   97   1.144e-09
   46   98   6.548e-10
   46   99   6.935e-11
   46  100   7.725e-11
   46  101   9.275e-12
   46  102   3.135e-11
   46  103   7.551e-13
   46  104   6.334e-12
   46  105   7.037e-13
   46  106   4.165e-12
   46  107   6.964e-08
   46  108   2.813e-06
   46  109   5.569e-06
   46  110   6.194e-06
   46  111   3.968e-06
   46  112   6.062e-06
   46  113   5.611e-06
   46  114   1.082e-05
   46  115   9.755e-07
   46  116   2.587e-08
   46  117   1.133e-11
   46  118   6.577e-17
   46  119   2.542e-17
   46  120   1.791e-17
   46  121   7.365e-18
   46  122   3.599e-18
   47   96   2.033e-17
   47   97   3.928e-12
   47   98   3.978e-11
   47   99   1.215e-10
   47  100   7.771e-11
   47  101   5.442e-12
   47  102   1.829e-12
   47  103   1.318e-11
   47  104   1.243e-12
   47  105   5.766e-12
   47  106   4.268e-14
   47  107   1.125e-13
   47  108   1.591e-16
   47  109   3.275e-09
   47  110   4.500e-16
   47  111   1.587e-07
   47  112   4.920e-09
   47  113   5.566e-06
   47  114   3.545e-07
   47  115   1.165e-05
   47  116   4.394e-06
   47  117   3.332e-06
   47  118   4.803e-12
   47  119   7.669e-08
   47  120   1.548e-16
   47  121   6.666e-17
   47  122   5.375e-17
   47  123   3.195e-17
   47  124   1.201e-17
   47  125   5.916e-18
   48   98   8.455e-14
   48   99   3.168e-12
   48  100   3.728e-11
   48  101   2.014e-12
   48  102   9.889e-13
   48  103   6.398e-13
   48  104   2.965e-11
   48  105   1.185e-11
   48  106   2.226e-10
   48  107   6.994e-12
   48  108   1.602e-10
   48  109   1.384e-12
   48  110   1.317e-11
   48  111   7.387e-12
   48  112   1.392e-11
   48  113   1.069e-08
   48  114   5.812e-06
   48  115   4.688e-07
   48  116   1.165e-06
   48  117   4.517e-06
   48  118   9.306e-06
   48  119   1.335e-06
   48  120   8.189e-07
   48  121   3.131e-08
   48  122   2.617e-11
   48  123   4.589e-16
   48  124   3.868e-16
   48  125   1.970e-16
   48  126   1.183e-16
   48  127   3.676e-17
   48  128   1.282e-17
   48  129   3.737e-18
   49  101   2.256e-15
   49  102   1.417e-14
   49  103   1.276e-13
   49  104   1.405e-13
   49  105   6.721e-13
   49  106   6.779e-13
   49  107   2.058e-11
   49  108   1.841e-12
   49  109   8.528e-11
   49  110   3.680e-12
   49  111   8.928e-11
   49  112   1.511e-13
   49  113   1.099e-11
   49  114   1.157e-13
   49  115   7.119e-11
   49  116   4.670e-16
   49  117   1.864e-08
   49  118   1.543e-08
   49  119   3.902e-07
   49  120   5.286e-08
   49  121   4.207e-07
   49  122   1.050e-11
   49  123   7.115e-11
   49  124   3.360e-14
   49  125   1.196e-15
   49  126   8.256e-16
   49  127   6.259e-16
   49  128   3.353e-16
   49  129   1.280e-16
   49  130   2.500e-17
   49  131   1.106e-17
   49  133   3.701e-18
   50  103   1.649e-17
   50  104   7.846e-15
   50  105   1.426e-14
   50  106   2.950e-13
   50  107   2.205e-13
   50  108   3.713e-12
   50  109   3.394e-12
   50  110   3.970e-10
   50  111   6.293e-11
   50  112   1.366e-09
   50  113   8.902e-11
   50  114   2.786e-09
   50  115   9.219e-12
   50  116   6.954e-11
   50  117   1.738e-10
   50  118   1.789e-07
   50  119   8.539e-08
   50  120   2.083e-06
   50  121   2.956e-06
   50  122   2.103e-06
   50  123   8.202e-07
   50  124   1.000e-06
   50  125   5.425e-07
   50  126   5.406e-06
   50  127   2.028e-06
   50  128   8.211e-06
   50  129   8.031e-06
   50  130   3.181e-05
   50  131   1.278e-05
   50  132   6.329e-06
   50  133   1.090e-16
   50  134   3.650e-17
   50  135   5.459e-18
   51  109   3.041e-16
   51  110   2.186e-15
   51  111   6.595e-13
   51  112   2.881e-13
   51  113   1.625e-11
   51  114   2.711e-12
   51  115   1.680e-10
   51  116   2.121e-12
   51  117   2.786e-11
   51  118   1.293e-13
   51  119   5.240e-11
   51  120   7.396e-14
   51  121   1.212e-09
   51  122   7.658e-14
   51  123   4.492e-12
   51  124   1.657e-13
   51  125   4.245e-11
   51  126   1.146e-13
   51  127   1.797e-08
   51  128   1.562e-07
   51  129   5.192e-06
   51  130   1.104e-05
   51  131   2.858e-05
   51  132   2.149e-05
   51  133   3.349e-06
   51  134   2.741e-16
   51  135   2.431e-16
   51  136   4.679e-17
   51  137   1.594e-17
   51  138   4.515e-18
   52  118   2.288e-10
   52  119   4.166e-12
   52  120   5.376e-10
   52  121   9.962e-12
   52  122   1.531e-10
   52  123   9.429e-13
   52  124   4.428e-13
   52  125   1.697e-13
   52  126   3.210e-13
   52  127   2.032e-12
   52  128   1.657e-10
   52  129   1.219e-08
   52  130   1.700e-07
   52  131   8.518e-07
   52  132   6.277e-06
   52  133   1.966e-06
   52  134   4.897e-07
   52  135   8.699e-10
   52  136   9.376e-09
   52  137   4.195e-16
   52  138   1.178e-16
   52  139   7.581e-18
   53  119   6.652e-12
   53  120   1.342e-13
   53  121   1.074e-10
   53  122   4.802e-13
   53  123   2.350e-10
   53  124   4.022e-13
   53  125   2.430e-11
   53  126   8.151e-14
   53  127   5.070e-12
   53  128   6.207e-14
   53  129   7.268e-11
   53  130   3.114e-14
   53  131   1.481e-08
   53  132   6.280e-10
   53  133   9.935e-08
   53  134   1.305e-08
   53  135   8.651e-08
   53  136   1.742e-07
   53  137   1.820e-08
   53  138   1.182e-11
   53  139   9.033e-16
   53  140   9.855e-17
   53  141   2.557e-17
   53  142   3.406e-18
   54  122   1.831e-10
   54  123   4.411e-12
   54  124   2.348e-10
   54  125   9.173e-12
   54  126   1.229e-10
   54  127   1.619e-12
   54  128   6.669e-11
   54  129   1.456e-13
   54  130   4.704e-14
   54  131   5.720e-13
   54  132   1.611e-12
   54  133   3.274e-11
   54  134   1.428e-10
   54  135   2.233e-10
   54  136   1.458e-07
   54  137   1.574e-07
   54  138   2.503e-07
   54  139   1.023e-07
   54  140   1.753e-09
   54  141   4.080e-16
   54  142   1.879e-16
   54  143   3.888e-17
   54  144   1.394e-17
   55  123   5.818e-13
   55  124   1.680e-14
   55  125   4.111e-12
   55  126   2.224e-13
   55  127   8.335e-12
   55  128   4.849e-13
   55  129   2.049e-11
   55  130   5.502e-14
   55  131   5.731e-11
   55  132   3.388e-14
   55  133   5.015e-11
   55  134   4.816e-14
   55  135   2.544e-13
   55  136   1.272e-14
   55  137   3.485e-08
   55  138   1.903e-08
   55  139   3.805e-07
   55  140   7.951e-08
   55  141   1.479e-08
   55  142   5.521e-16
   55  143   4.449e-16
   55  144   1.858e-16
   55  145   6.325e-17
   55  146   1.510e-17
   55  147   5.287e-18
   56  128   1.666e-11
   56  129   2.152e-13
   56  130   8.668e-11
   56  131   7.372e-13
   56  132   2.591e-10
   56  133   5.449e-12
   56  134   2.527e-10
   56  135   6.808e-13
   56  136   1.794e-11
   56  137   7.537e-15
   56  138   3.249e-10
   56  139   2.942e-08
   56  140   9.994e-08
   56  141   1.714e-07
   56  142   2.656e-07
   56  143   5.173e-09
   56  144   1.190e-09
   56  145   3.207e-13
   56  146   3.653e-16
   56  147   8.762e-17
   56  148   3.155e-17
   56  149   5.757e-18
   57  129   1.242e-13
   57  130   8.394e-15
   57  131   4.158e-12
   57  132   1.197e-13
   57  133   8.184e-11
   57  134   2.114e-13
   57  135   2.802e-10
   57  136   2.175e-13
   57  137   4.240e-10
   57  138   1.254e-12
   57  139   6.234e-10
   57  140   3.014e-12
   57  141   7.404e-09
   57  142   2.818e-08
   57  143   3.751e-07
   57  144   8.164e-08
   57  145   2.434e-08
   57  146   1.100e-11
   57  147   8.536e-14
   57  148   1.528e-16
   57  149   6.711e-17
   57  150   3.215e-17
   57  151   1.019e-17
   58  134   1.047e-10
   58  135   5.264e-12
   58  136   7.014e-10
   58  137   3.442e-12
   58  138   7.909e-10
   58  139   4.943e-12
   58  140   4.054e-10
   58  141   1.432e-11
   58  142   1.741e-10
   58  143   2.385e-08
   58  144   2.131e-07
   58  145   2.048e-07
   58  146   1.034e-07
   58  147   2.925e-08
   58  148   5.765e-08
   58  149   1.333e-12
   58  150   1.540e-13
   58  151   7.196e-17
   58  152   3.163e-17
   58  153   9.536e-18
   58  154   4.087e-18
   59  135   1.281e-12
   59  136   2.279e-13
   59  137   6.480e-11
   59  138   8.829e-13
   59  139   2.469e-10
   59  140   1.047e-12
   59  141   7.846e-10
   59  142   1.048e-14
   59  143   5.833e-12
   59  144   3.011e-13
   59  145   5.563e-08
   59  146   7.637e-09
   59  147   5.467e-08
   59  148   9.397e-08
   59  149   5.404e-08
   59  150   3.804e-11
   59  151   1.967e-08
   59  152   7.244e-14
   59  153   9.915e-13
   59  154   9.762e-17
   59  155   1.232e-17
   59  156   3.870e-18
   60  140   2.363e-10
   60  141   2.784e-11
   60  142   2.883e-10
   60  143   4.286e-15
   60  144   9.499e-15
   60  145   7.000e-11
   60  146   1.653e-10
   60  147   2.605e-09
   60  148   3.015e-08
   60  149   3.024e-08
   60  150   1.889e-07
   60  151   4.891e-07
   60  152   2.864e-07
   60  153   8.258e-08
   60  154   4.935e-08
   60  155   6.507e-10
   60  156   8.954e-12
   60  157   2.631e-15
   60  158   1.096e-17
   60  159   3.969e-18
   61  143   4.454e-11
   61  144   3.924e-15
   61  145   2.468e-15
   61  146   3.421e-16
   61  147   6.845e-14
   61  148   3.026e-17
   61  149   1.656e-10
   61  150   3.581e-15
   61  151   3.299e-08
   61  152   2.388e-08
   61  153   4.093e-07
   61  154   3.836e-07
   61  155   1.588e-07
   61  156   8.863e-09
   61  157   3.787e-09
   61  158   4.700e-12
   61  159   1.338e-17
   61  160   9.698e-18
   62  142   4.247e-13
   62  143   4.488e-13
   62  144   2.447e-11
   62  145   1.159e-15
   62  146   2.940e-14
   62  147   1.161e-15
   62  148   8.164e-15
   62  149   1.967e-14
   62  150   1.137e-15
   62  151   9.006e-12
   62  152   3.268e-09
   62  153   5.617e-08
   62  154   1.206e-07
   62  155   4.251e-07
   62  156   8.055e-07
   62  157   9.448e-07
   62  158   6.539e-07
   62  159   2.093e-09
   62  160   1.478e-09
   62  161   4.061e-12
   62  162   2.777e-16
   63  143   1.851e-16
   63  144   1.034e-17
   63  145   1.242e-13
   63  146   2.446e-16
   63  147   2.764e-16
   63  148   3.380e-17
   63  149   3.640e-15
   63  150   2.037e-17
   63  151   3.165e-16
   63  152   1.186e-17
   63  153   8.505e-12
   63  154   5.118e-16
   63  155   1.167e-08
   63  156   1.180e-09
   63  157   1.115e-07
   63  158   1.377e-07
   63  159   4.075e-07
   63  160   1.949e-07
   63  161   8.826e-08
   63  162   2.444e-09
   63  163   4.067e-10
   63  164   1.283e-12
   63  165   8.140e-17
   64  152   1.596e-12
   64  153   5.365e-16
   64  154   9.735e-17
   64  155   1.947e-15
   64  156   2.463e-14
   64  157   6.010e-11
   64  158   1.653e-09
   64  159   2.060e-08
   64  160   5.926e-07
   64  161   6.597e-07
   64  162   6.058e-07
   64  163   4.038e-07
   64  164   2.302e-07
   64  165   1.589e-09
   64  166   7.691e-12
   64  167   1.685e-11
   64  168   5.297e-18
   65  153   9.112e-15
   65  155   2.528e-13
   65  156   9.329e-17
   65  157   2.043e-17
   65  158   4.317e-18
   65  159   9.039e-12
   65  160   1.081e-16
   65  161   1.407e-07
   65  162   6.405e-08
