#   Z    A  M_ej/M_sun
   31   68   1.654e-07
   31   69   1.190e-05
   31   70   9.733e-08
   31   71   9.815e-06
   31   72   1.010e-07
   31   73   8.744e-05
   31   74   1.356e-04
   31   75   4.529e-05
   31   76   1.621e-04
   31   77   1.044e-06
   31   78   9.679e-09
   31   79   4.171e-12
   31   80   1.907e-16
   31   81   3.085e-18
   32   61   1.477e-16
   32   62   1.235e-11
   32   63   9.440e-09
   32   64   4.306e-04
   32   65   7.615e-06
   32   66   3.176e-05
   32   67   3.418e-06
   32   68   2.914e-05
   32   69   5.034e-07
   32   70   1.390e-04
   32   71   9.547e-07
   32   72   9.472e-05
   32   73   4.266e-07
   32   74   2.330e-05
   32   75   2.670e-05
   32   76   1.163e-03
   32   77   1.198e-04
   32   78   1.252e-03
   32   79   2.638e-05
   32   80   1.776e-04
   32   81   5.377e-07
   32   82   1.331e-08
   32   83   6.486e-16
   32   84   2.329e-16
   32   85   4.534e-17
   33   64   3.577e-17
   33   65   3.616e-13
   33   66   2.021e-08
   33   67   2.683e-06
   33   68   1.824e-05
   33   69   1.093e-06
   33   70   1.253e-08
   33   71   4.954e-08
   33   72   4.759e-09
   33   73   1.071e-06
   33   74   3.709e-08
   33   75   1.131e-06
   33   76   7.619e-08
   33   77   7.203e-06
   33   78   1.541e-05
   33   79   6.421e-04
   33   80   1.628e-04
   33   81   2.979e-04
   33   82   2.126e-04
   33   83   1.338e-05
   33   84   1.231e-10
   33   85   1.505e-09
   33   86   3.630e-16
   33   87   8.058e-17
   34   66   9.147e-16
   34   67   5.072e-10
   34   68   1.189e-05
   34   69   7.207e-07
   34   70   8.480e-07
   34   71   3.031e-07
   34   72   6.789e-07
   34   73   1.930e-08
   34   74   3.164e-06
   34   75   3.620e-07
   34   76   2.772e-05
   34   77   2.992e-07
   34   78   1.471e-05
   34   79   6.193e-05
   34   80   1.375e-03
   34   81   1.338e-03
   34   82   5.652e-03
   34   83   1.573e-03
   34   84   1.519e-03
   34   85   3.639e-05
   34   86   5.736e-06
   34   87   1.187e-09
   34   88   4.803e-15
   34   89   4.855e-16
   34   90   1.219e-16
   34   91   3.375e-17
   34   92   3.067e-18
   35   69   6.781e-16
   35   70   1.676e-09
   35   71   1.872e-07
   35   72   9.862e-07
   35   73   1.068e-07
   35   74   4.398e-09
   35   75   5.079e-09
   35   76   6.227e-10
   35   77   1.056e-07
   35   78   2.878e-09
   35   79   1.141e-06
   35   80   3.510e-08
   35   81   5.094e-05
   35   82   2.158e-07
   35   83   8.967e-05
   35   84   6.205e-04
   35   85   3.385e-04
   35   86   2.030e-04
   35   87   2.236e-05
   35   88   1.081e-05
   35   89   2.455e-09
   35   90   1.677e-14
   35   91   1.949e-15
   35   92   3.617e-16
   35   93   1.171e-16
   35   94   2.393e-17
   36   71   6.798e-12
   36   72   4.402e-07
   36   73   1.082e-07
   36   74   1.151e-07
   36   75   4.398e-08
   36   76   7.657e-08
   36   77   3.716e-09
   36   78   7.838e-08
   36   79   2.040e-08
   36   80   1.423e-06
   36   81   9.333e-08
   36   82   6.982e-06
   36   83   5.921e-07
   36   84   5.363e-05
   36   85   1.325e-04
   36   86   2.842e-03
   36   87   6.214e-05
   36   88   6.776e-04
   36   89   2.158e-04
   36   90   2.151e-05
   36   91   3.925e-08
   36   92   2.219e-14
   36   93   1.067e-14
   36   94   1.200e-15
   36   95   1.828e-16
   36   96   6.960e-17
   36   97   1.212e-17
   36   98   3.401e-18
   37   74   1.845e-10
   37   75   3.198e-08
   37   76   7.844e-08
   37   77   3.530e-08
   37   78   4.593e-09
   37   79   1.353e-09
   37   80   3.385e-11
   37   81   1.610e-09
   37   82   1.176e-10
   37   83   1.997e-07
   37   84   4.330e-08
   37   85   1.094e-06
   37   86   3.030e-07
   37   87   2.449e-04
   37   88   6.799e-06
   37   89   1.146e-04
   37   90   1.129e-04
   37   91   3.146e-05
   37   92   1.341e-09
   37   93   4.878e-09
   37   94   6.780e-14
   37   95   4.864e-15
   37   96   1.675e-15
   37   97   7.071e-16
   37   98   1.515e-16
   37   99   3.623e-17
   37  100   7.802e-18
   38   75   1.440e-12
   38   76   2.503e-08
   38   77   1.235e-08
   38   78   3.312e-08
   38   79   8.053e-09
   38   80   1.030e-08
   38   81   1.831e-09
   38   82   3.701e-09
   38   83   1.144e-09
   38   84   6.482e-08
   38   85   4.105e-08
   38   86   3.015e-06
   38   87   2.350e-06
   38   88   2.908e-03
   38   89   1.310e-05
   38   90   1.203e-04
   38   91   6.672e-05
   38   92   4.917e-04
   38   93   1.251e-04
   38   94   6.604e-05
   38   95   1.089e-06
   38   96   2.721e-14
   38   97   9.150e-15
   38   98   1.109e-14
   38   99   2.505e-15
   38  100   9.285e-16
   38  101   1.730e-16
   38  102   5.273e-17
   38  103   7.542e-18
   39   77   3.442e-16
   39   78   1.445e-11
   39   79   5.010e-09
   39   80   1.073e-08
   39   81   6.407e-09
   39   82   9.076e-10
   39   83   1.386e-09
   39   84   7.072e-11
   39   85   2.167e-10
   39   86   1.397e-10
   39   87   1.342e-08
   39   88   7.418e-08
   39   89   2.886e-04
   39   90   2.334e-07
   39   91   1.118e-06
   39   92   3.390e-06
   39   93   1.936e-05
   39   94   9.306e-05
   39   95   2.264e-05
   39   96   1.955e-10
   39   97   2.280e-12
   39   98   1.549e-14
   39   99   3.848e-14
   39  100   1.457e-14
   39  101   6.088e-15
   39  102   2.037e-15
   39  103   6.437e-16
   39  104   1.758e-16
   39  105   2.533e-17
   40   79   4.573e-14
   40   80   1.403e-09
   40   81   1.207e-09
   40   82   4.008e-09
   40   83   2.399e-09
   40   84   3.415e-09
   40   85   1.833e-09
   40   86   6.453e-10
   40   87   1.482e-10
   40   88   7.995e-09
   40   89   1.413e-07
   40   90   8.317e-04
   40   91   1.927e-06
   40   92   2.618e-07
   40   93   3.928e-08
   40   94   3.716e-06
   40   95   2.176e-06
   40   96   1.997e-05
   40   97   9.647e-06
   40   98   2.008e-06
   40   99   6.921e-14
   40  100   4.566e-09
   40  101   7.802e-14
   40  102   4.328e-13
   40  103   2.709e-14
   40  104   1.186e-14
   40  105   3.886e-15
   40  106   4.050e-16
   40  107   8.337e-17
   40  108   1.152e-17
   41   82   1.111e-12
   41   83   2.218e-10
   41   84   8.422e-10
   41   85   1.481e-09
   41   86   1.995e-09
   41   87   1.167e-09
   41   88   2.886e-10
   41   89   2.835e-10
   41   90   1.168e-10
   41   91   9.148e-07
   41   92   5.528e-09
   41   93   1.360e-08
   41   94   2.119e-09
   41   95   3.711e-08
   41   96   5.658e-09
   41   97   3.450e-08
   41   98   2.063e-07
   41   99   1.932e-08
   41  100   1.223e-09
   41  101   3.729e-09
   41  102   2.238e-10
   41  103   5.509e-14
   41  104   8.724e-10
   41  105   6.839e-13
   41  106   1.571e-14
   41  107   3.020e-15
   41  108   8.485e-16
   41  109   1.090e-16
   41  110   2.374e-17
   41  111   3.835e-18
   42   83   1.571e-16
   42   84   2.400e-11
   42   85   6.306e-11
   42   86   1.072e-09
   42   87   6.280e-10
   42   88   2.949e-09
   42   89   8.627e-10
   42   90   1.438e-09
   42   91   1.893e-10
   42   92   1.731e-07
   42   93   1.158e-08
   42   94   4.025e-08
   42   95   3.947e-10
   42   96   1.314e-08
   42   97   2.348e-09
   42   98   1.496e-05
   42   99   1.099e-06
   42  100   2.417e-05
   42  101   1.319e-05
   42  102   4.858e-05
   42  103   2.684e-05
   42  104   4.639e-05
   42  105   9.729e-06
   42  106   1.226e-08
   42  107   4.449e-12
   42  108   3.314e-14
   42  109   1.051e-14
   42  110   2.201e-15
   42  111   4.959e-16
   42  112   1.005e-16
   42  113   1.323e-17
   43   86   9.336e-15
   43   87   7.705e-12
   43   88   5.191e-11
   43   89   1.877e-10
   43   90   4.355e-11
   43   91   7.302e-10
   43   92   3.020e-10
   43   93   2.360e-10
   43   94   1.438e-10
   43   95   4.193e-11
   43   96   1.154e-11
   43   97   6.079e-11
   43   98   1.933e-11
   43   99   3.580e-09
   43  100   3.683e-12
   43  101   9.193e-07
   43  102   3.812e-07
   43  103   2.262e-05
   43  104   8.037e-05
   43  105   4.420e-05
   43  106   2.975e-06
   43  107   2.292e-06
   43  108   3.742e-10
   43  109   3.897e-14
   43  110   3.141e-14
   43  111   7.318e-15
   43  112   3.000e-15
   43  113   7.878e-16
   43  114   1.223e-16
   43  115   4.485e-17
   43  116   5.970e-18
   44   88   8.707e-14
   44   89   2.677e-13
   44   90   1.217e-10
   44   91   2.267e-11
   44   92   1.125e-09
   44   93   1.279e-10
   44   94   6.998e-09
   44   95   9.804e-10
   44   96   3.221e-10
   44   97   1.659e-11
   44   98   2.166e-11
   44   99   2.377e-12
   44  100   4.736e-10
   44  101   3.639e-08
   44  102   4.211e-06
   44  103   2.064e-05
   44  104   2.818e-06
   44  105   4.316e-06
   44  106   1.144e-05
   44  107   3.263e-05
   44  108   2.373e-05
   44  109   2.140e-06
   44  110   6.291e-08
   44  111   1.030e-13
   44  112   7.164e-14
   44  113   2.043e-14
   44  114   7.759e-15
   44  115   1.955e-15
   44  116   4.301e-16
   44  117   1.099e-16
   44  118   3.486e-17
   45   91   1.120e-13
   45   92   7.837e-13
   45   93   7.646e-12
   45   94   4.524e-11
   45   95   2.276e-09
   45   96   1.066e-09
   45   97   4.719e-10
   45   98   2.879e-10
   45   99   3.183e-11
   45  100   7.282e-13
   45  101   9.319e-13
   45  102   2.236e-13
   45  103   1.958e-10
   45  104   1.046e-12
   45  105   2.403e-08
   45  106   2.025e-11
   45  107   7.364e-06
   45  108   1.494e-06
   45  109   7.223e-06
   45  110   2.195e-08
   45  111   2.313e-08
   45  112   4.705e-11
   45  113   2.003e-13
   45  114   6.786e-14
   45  115   2.499e-14
   45  116   9.461e-15
   45  117   4.376e-15
   45  118   1.542e-15
   45  119   5.897e-16
   45  120   1.039e-16
   45  121   1.123e-16
   45  122   4.052e-17
   45  123   2.422e-17
   45  124   7.534e-18
   46   92   5.075e-17
   46   93   4.828e-16
   46   94   2.895e-12
   46   95   3.276e-13
   46   96   9.909e-10
   46   97   3.456e-10
   46   98   5.639e-09
   46   99   8.126e-10
   46  100   3.514e-09
   46  101   2.273e-10
   46  102   3.460e-11
   46  103   1.470e-12
   46  104   5.287e-12
   46  105   1.078e-11
   46  106   8.554e-10
   46  107   1.609e-07
   46  108   4.560e-06
   46  109   5.005e-06
   46  110   1.385e-05
   46  111   5.571e-06
   46  112   9.131e-06
   46  113   6.950e-06
   46  114   1.084e-05
   46  115   5.937e-07
   46  116   3.397e-08
   46  117   1.389e-11
   46  118   4.416e-14
   46  119   1.584e-14
   46  120   8.962e-15
   46  121   3.548e-15
   46  122   5.432e-15
   46  123   3.887e-15
   46  124   1.056e-15
   46  125   1.763e-15
   46  126   1.648e-15
   46  127   3.605e-17
   47   95   1.381e-15
   47   96   3.510e-14
   47   97   1.520e-12
   47   98   9.954e-12
   47   99   5.020e-10
   47  100   1.938e-10
   47  101   1.397e-09
   47  102   2.885e-10
   47  103   1.287e-10
   47  104   9.480e-11
   47  105   1.422e-11
   47  106   2.090e-14
   47  107   5.357e-13
   47  108   1.427e-13
   47  109   3.830e-09
   47  110   5.960e-12
   47  111   2.326e-07
   47  112   7.519e-09
   47  113   6.883e-06
   47  114   3.550e-07
   47  115   7.130e-06
   47  116   5.616e-06
   47  117   3.847e-06
   47  118   3.246e-12
   47  119   1.221e-07
   47  120   4.448e-14
   47  121   3.101e-14
   47  122   3.336e-14
   47  123   1.908e-14
   47  124   1.309e-14
   47  125   1.129e-14
   47  126   6.303e-15
   47  127   4.623e-15
   47  128   2.164e-15
   47  129   1.753e-15
   48   97   1.057e-17
   48   98   4.356e-14
   48   99   1.941e-13
   48  100   4.460e-11
   48  101   2.781e-11
   48  102   1.085e-09
   48  103   6.309e-10
   48  104   5.950e-09
   48  105   8.519e-10
   48  106   3.361e-09
   48  107   8.482e-11
   48  108   1.172e-11
   48  109   2.917e-13
   48  110   7.456e-10
   48  111   6.429e-10
   48  112   2.127e-07
   48  113   4.964e-08
   48  114   7.391e-06
   48  115   3.004e-07
   48  116   1.768e-06
   48  117   5.234e-06
   48  118   5.198e-06
   48  119   2.091e-06
   48  120   8.770e-07
   48  121   2.873e-08
   48  122   3.535e-11
   48  123   2.226e-13
   48  124   2.129e-13
   48  125   1.152e-13
   48  126   8.739e-14
   48  127   4.431e-14
   48  128   3.349e-14
   48  129   3.475e-14
   48  130   1.529e-14
   48  131   3.744e-15
   48  132   1.248e-14
   48  133   1.780e-15
   48  134   2.642e-16
   49   99   3.304e-17
   49  100   7.632e-17
   49  101   4.684e-14
   49  102   6.937e-13
   49  103   1.762e-11
   49  104   5.104e-11
   49  105   4.362e-10
   49  106   1.865e-10
   49  107   1.529e-09
   49  108   3.527e-10
   49  109   6.131e-11
   49  110   3.972e-11
   49  111   4.471e-11
   49  112   3.202e-13
   49  113   3.411e-12
   49  114   5.631e-12
   49  115   6.512e-09
   49  116   1.239e-10
   49  117   1.113e-05
   49  118   8.620e-09
   49  119   4.211e-06
   49  120   5.660e-08
   49  121   3.891e-07
   49  122   1.416e-11
   49  123   1.683e-10
   49  124   6.245e-13
   49  125   5.506e-13
   49  126   4.451e-13
   49  127   3.340e-13
   49  128   2.214e-13
   49  129   1.478e-13
   49  130   5.561e-14
   49  131   4.881e-14
   49  132   3.343e-14
   49  133   1.846e-13
   49  134   4.773e-14
   49  135   9.425e-15
   49  136   1.171e-15
   49  137   4.154e-16
   50  103   2.464e-15
   50  104   1.970e-12
   50  105   3.176e-12
   50  106   5.921e-11
   50  107   6.981e-11
   50  108   3.305e-09
   50  109   5.701e-10
   50  110   1.056e-08
   50  111   1.100e-09
   50  112   5.157e-08
   50  113   2.795e-09
   50  114   1.486e-07
   50  115   1.200e-09
   50  116   1.719e-08
   50  117   2.994e-07
   50  118   1.063e-06
   50  119   2.478e-06
   50  120   1.104e-04
   50  121   3.150e-06
   50  122   4.293e-06
   50  123   1.896e-06
   50  124   1.430e-06
   50  125   1.285e-06
   50  126   5.795e-06
   50  127   8.457e-06
   50  128   1.698e-05
   50  129   1.385e-05
   50  130   5.855e-05
   50  131   1.743e-05
   50  132   7.930e-06
   50  133   4.057e-13
   50  134   3.411e-13
   50  135   2.230e-13
   50  136   9.585e-14
   50  137   8.848e-14
   50  138   1.006e-14
   50  139   4.578e-15
   50  140   1.467e-15
   51  108   2.317e-17
   51  109   1.202e-13
   51  110   1.176e-12
   51  111   8.292e-11
   51  112   3.155e-11
   51  113   3.602e-09
   51  114   3.913e-10
   51  115   4.077e-08
   51  116   6.032e-11
   51  117   1.723e-10
   51  118   5.654e-13
   51  119   9.277e-10
   51  120   6.054e-11
   51  121   5.482e-08
   51  122   9.821e-09
   51  123   7.539e-07
   51  124   4.014e-08
   51  125   7.298e-06
   51  126   5.425e-08
   51  127   5.440e-07
   51  128   3.251e-07
   51  129   8.993e-06
   51  130   2.043e-05
   51  131   3.914e-05
   51  132   2.693e-05
   51  133   5.494e-06
   51  134   2.923e-13
   51  135   9.670e-13
   51  136   4.501e-13
   51  137   4.464e-13
   51  138   5.239e-13
   51  139   4.260e-13
   51  140   3.467e-14
   51  141   1.745e-14
   51  142   4.748e-15
   51  143   1.969e-15
   52  118   5.518e-09
   52  119   4.556e-11
   52  120   4.272e-09
   52  121   4.132e-11
   52  122   1.151e-10
   52  123   5.990e-11
   52  124   2.202e-08
   52  125   6.295e-09
   52  126   2.106e-07
   52  127   1.148e-08
   52  128   3.123e-07
   52  129   2.152e-08
   52  130   3.184e-07
   52  131   1.173e-06
   52  132   7.902e-06
   52  133   3.238e-06
   52  134   2.025e-06
   52  135   2.605e-08
   52  136   3.380e-08
   52  137   1.483e-12
   52  138   8.710e-13
   52  139   2.359e-13
   52  140   1.540e-13
   52  141   7.039e-14
   52  142   6.292e-14
   52  143   2.477e-14
   52  144   1.955e-14
   52  145   5.148e-15
   52  146   1.942e-15
   53  119   7.134e-10
   53  120   8.731e-12
   53  121   4.886e-09
   53  122   5.367e-11
   53  123   4.282e-10
   53  124   8.586e-14
   53  125   1.031e-11
   53  126   4.920e-13
   53  127   7.354e-10
   53  128   8.742e-11
   53  129   5.147e-08
   53  130   1.284e-09
   53  131   1.796e-07
   53  132   2.172e-09
   53  133   1.747e-07
   53  134   5.374e-08
   53  135   7.544e-07
   53  136   6.499e-07
   53  137   1.321e-07
   53  138   1.417e-10
   53  139   2.537e-12
   53  140   8.199e-13
   53  141   4.308e-13
   53  142   2.118e-13
   53  143   1.261e-13
   53  144   8.226e-14
   53  145   1.047e-13
   53  146   4.118e-14
   53  147   2.393e-14
   53  148   5.671e-15
   53  149   1.869e-15
   54  122   7.853e-08
   54  123   3.825e-10
   54  124   8.407e-08
   54  125   9.904e-10
   54  126   4.589e-08
   54  127   8.786e-11
   54  128   1.994e-09
   54  129   1.420e-10
   54  130   6.051e-09
   54  131   1.208e-09
   54  132   2.559e-08
   54  133   1.819e-09
   54  134   1.292e-07
   54  135   1.938e-09
   54  136   5.461e-07
   54  137   1.064e-06
   54  138   9.331e-07
   54  139   3.857e-07
   54  140   1.027e-08
   54  141   1.474e-12
   54  142   1.311e-12
   54  143   7.647e-13
   54  144   6.520e-13
   54  145   1.865e-13
   54  146   2.419e-13
   54  147   1.205e-13
   54  148   9.036e-14
   54  149   4.101e-14
   54  150   1.455e-14
   54  151   3.588e-15
   54  152   8.799e-16
   55  123   1.401e-09
   55  124   3.850e-12
   55  125   7.049e-09
   55  126   1.569e-10
   55  127   1.507e-08
   55  128   1.054e-10
   55  129   1.699e-09
   55  130   3.227e-13
   55  131   1.996e-10
   55  132   3.680e-11
   55  133   1.792e-08
   55  134   4.825e-09
   55  135   2.749e-07
   55  136   1.119e-08
   55  137   3.297e-07
   55  138   6.783e-08
   55  139   1.408e-06
   55  140   4.639e-07
   55  141   4.332e-08
   55  142   1.878e-12
   55  143   2.832e-12
   55  144   1.753e-12
   55  145   7.282e-13
   55  146   6.537e-13
   55  147   5.044e-13
   55  148   3.242e-13
   55  149   3.358e-13
   55  150   1.477e-13
   55  151   8.867e-14
   55  152   3.416e-14
   55  153   1.094e-14
   55  154   2.468e-15
   56  128   4.799e-08
   56  129   1.842e-10
   56  130   3.391e-08
   56  131   1.304e-10
   56  132   5.491e-09
   56  133   4.466e-11
   56  134   3.071e-10
   56  135   4.046e-11
   56  136   5.752e-08
   56  137   2.242e-09
   56  138   2.525e-07
   56  139   1.083e-07
   56  140   5.897e-07
   56  141   4.962e-07
   56  142   5.418e-07
   56  143   9.256e-09
   56  144   2.676e-09
   56  145   6.024e-12
   56  146   4.086e-12
   56  147   1.488e-12
   56  148   1.469e-12
   56  149   5.889e-13
   56  150   5.782e-13
   56  151   3.367e-13
   56  152   2.271e-13
   56  153   8.950e-14
   56  154   4.208e-14
   56  155   1.361e-14
   56  156   3.449e-15
   56  157   1.140e-15
   57  129   1.451e-09
   57  130   2.644e-11
   57  131   7.713e-09
   57  132   5.227e-11
   57  133   9.626e-09
   57  134   1.438e-11
   57  135   2.613e-09
   57  136   1.183e-12
   57  137   2.256e-09
   57  138   3.236e-09
   57  139   2.168e-07
   57  140   2.954e-11
   57  141   2.264e-08
   57  142   5.777e-08
   57  143   6.313e-07
   57  144   1.843e-07
   57  145   4.842e-08
   57  146   7.239e-11
   57  147   7.622e-12
   57  148   3.097e-12
   57  149   1.893e-12
   57  150   1.849e-12
   57  151   1.216e-12
   57  152   6.128e-13
   57  153   5.756e-13
   57  154   2.696e-13
   57  155   1.278e-13
   57  156   6.957e-14
   57  157   2.251e-14
   57  158   7.076e-15
   57  159   2.335e-15
   58  134   6.102e-08
   58  135   4.203e-10
